Игрок;Команда;Index;Минут на поле;Позиция;Голы;Передачи голевые;Голевые моменты;Голевые моменты удачные;Голевые моменты удачные. %;Голевые моменты создал;Фолы;Фолы на игроке;Голевые ошибки;Грубые ошибки;Желтые карточки;Красные карточки;Офсайды;Удары;Удары в створ;xG (ожидаемые голы);Передачи;Передачи точные. %;Передачи ключевые;Передачи ключевые точные. %;Навесы;Навесы точные. %;Передачи прогрессивные;Передачи прогрессивные точные. %;Передачи длинные;Передачи длинные точные. %;Передачи сверхдлинные;Передачи сверхдлинные точные. %;Передачи вперед в финальную треть;Передачи вперед в финальную треть точные. %;Передачи в штрафную;Передачи в штрафную точные. %;Потери;Потери мяча на своей половине;Обработки мяча неудачные;Овладевания мячом;Овладевания мячом на половине поля соперника;Ведения мяча;Единоборства;Единоборства удачные. %;Единоборства в обороне;Единоборства в обороне удачные. %;Единоборства в атаке;Единоборства в атаке удачные. %;Единоборства вверху;Единоборства вверху удачные. %;Обводки;Обводки удачные. %;Обводки в финальной трети поля;Обводки в финальной трети поля удачные. %;Отборы;Отборы удачные. %;Перехваты;Подборы;Матчей сыграно;Появление в стартовом составе;Был заменен;Вышел на замену;ТТД;ТТД удачные;ТТД удачные. %;Удары точные. %;Удары мимо;Удары перехваченные;Удары в штангу / перекладину;xA (ожидаемые передачи);xGPS (xG на удар);xGPG (xG на гол);xGC (конверсия xG);xGT (xG при игроке на поле);xGOPP (xG соперника при игроке на поле);NxG (чистый xG. разница xGT - xGOPP);xGD (оборонительный xG);xGDPS (оборонительный xG на удар);Передачи точные;Передачи ключевые точные;Навесы точные;Передачи прогрессивные точные;Передачи длинные точные;Передачи сверхдлинные точные;Передачи вперед в финальную треть точные;Передачи в штрафную точные;Единоборства удачные;Единоборства в обороне удачные;Единоборства в атаке удачные;Единоборства вверху удачные;Обводки удачные;Обводки в финальной трети поля удачные;Отборы удачные
Дмитрий Стародуб;СКА-Хабаровск;-;90;З П;-;-;-;-;-;-;-;2.00;-;-;-;-;-;-;-;-;28.00;79 %;2.00;0 %;2.00;0 %;2.00;0 %;-;-;-;-;2.00;100 %;2.00;0 %;8.00;4.00;-;2.00;-;2.00;10.00;100 %;2.00;100 %;8.00;100 %;6.00;100 %;2.00;100 %;2.00;100 %;-;-;4.00;6.00;3;-;-;6.00;52.00;46.00;88 %;-;-;-;-;-;-;-;-;1.22;1.66;-0.44;-;-;22.00;-;-;-;-;-;2.00;-;10.00;2.00;8.00;6.00;2.00;2.00;-
Александр Ставпец;Шинник;194;90;АП Л;-;0.52;-;-;-;1.4;3.64;2.8;-;-;0.52;-;0.52;1.56;1.56;0.09;27.57;74 %;1.4;100 %;1.56;67 %;3.64;57 %;-;-;-;-;2.8;100 %;4.68;67 %;11.45;1.56;1.56;1.56;-;1.56;19.25;38 %;7.80;60 %;11.45;23 %;5.72;27 %;1.4;50 %;0.52;0 %;4.16;75 %;4.16;7.80;6;0.52;0.52;2.60;63.47;42.66;67 %;100 %;-;-;-;0.51;0.06;-;0.00;0.89;2.43;-1.55;-;-;20.29;1.4;1.4;2.8;-;-;2.8;3.12;7.28;4.68;2.60;1.56;0.52;-;3.12
Илья Стефанович;Торпедо Москва;169;90;Ф Ц;-;-;0.49;-;0 %;0.49;-;0.49;-;0.49;-;-;0.49;0.98;-;0.16;13.21;63 %;0.98;50 %;0.49;0 %;1.47;33 %;-;-;-;-;-;-;1.47;0 %;11.25;0.49;1.47;-;-;1.47;18.59;21 %;3.42;0 %;15.16;26 %;11.25;13 %;1.47;0 %;0.49;0 %;1.47;0 %;-;1.47;6;-;-;2.93;37.17;15.16;41 %;0 %;0.98;-;-;0.50;0.16;-;0.00;0.88;1.7;-0.19;0.04;0.08;8.32;0.49;-;0.49;-;-;-;-;3.91;-;3.91;1.47;-;-;-
Данил Степанов;Химки;213;90;ЗП Л;-;0.24;0.12;-;0 %;0.47;0.83;0.71;-;0.47;0.24;-;-;0.35;0.12;0.03;33.03;74 %;0.47;50 %;2.48;14 %;5.66;52 %;0.59;20 %;-;-;3.66;58 %;3.18;37 %;6.13;1.30;0.83;3.77;1.6;1.77;15.81;55 %;8.85;59 %;6.96;51 %;2.83;71 %;2.12;56 %;1.65;50 %;4.48;63 %;3.30;5.54;10;0.94;0.47;0.24;60.75;44.00;72 %;33 %;0.12;-;0.12;0.14;0.09;-;0.00;1.13;1.38;-0.26;0.01;0.03;24.42;0.24;0.35;2.95;0.12;-;2.12;1.18;8.73;5.19;3.54;2.1;1.18;0.83;2.83
Виталий Стежко;Енисей Красноярск;236;90;З ЛЦ;0.31;-;0.31;0.31;100 %;-;0.77;1.8;0.31;0.77;0.46;-;-;0.93;0.31;0.18;56.70;90 %;0.31;0 %;-;-;11.62;75 %;1.8;71 %;0.15;0 %;4.34;71 %;0.31;50 %;2.1;1.39;0.15;8.98;1.24;0.93;15.49;78 %;12.24;78 %;3.25;76 %;8.52;76 %;0.15;100 %;-;-;1.70;73 %;8.36;5.42;6;0.93;-;-;88.45;78.69;89 %;33 %;0.31;0.31;-;0.01;0.19;0.56;1.77;1.20;0.71;0.48;0.14;0.10;51.12;-;-;8.67;0.77;-;3.10;0.15;12.08;9.60;2.48;6.51;0.15;-;1.24
Эдуард Суханов;Ленинградец;200;90;ЗП ЛЦ;0.17;0.17;0.17;0.17;100 %;0.17;1.19;0.51;-;-;0.34;-;-;0.51;0.17;0.14;38.81;72 %;0.17;0 %;1.2;33 %;9.66;54 %;2.37;36 %;0.68;25 %;5.59;45 %;5.25;39 %;5.93;0.68;0.51;7.12;2.54;0.17;14.75;56 %;10.68;60 %;4.7;46 %;4.41;46 %;1.19;43 %;0.68;50 %;3.90;74 %;5.76;6.61;7;1.2;0.34;0.17;67.12;48.98;73 %;33 %;0.17;0.17;-;0.05;0.27;0.81;1.23;0.98;0.85;0.13;0.05;0.14;27.97;-;0.34;5.25;0.85;0.17;2.54;2.3;8.31;6.44;1.86;2.3;0.51;0.34;2.88
Данила Сухомлинов;Шинник;-;90;АП Л;1.27;-;1.27;1.27;100 %;-;2.54;-;-;-;-;-;-;2.54;1.27;0.23;17.75;100 %;-;-;-;-;2.54;100 %;1.27;100 %;-;-;1.27;100 %;-;-;7.61;-;-;3.80;1.27;1.27;27.89;45 %;11.41;33 %;16.48;54 %;1.27;0 %;6.34;40 %;2.54;0 %;5.7;75 %;1.27;3.80;2;-;-;2.54;54.51;38.03;70 %;50 %;1.27;-;-;-;0.09;0.18;5.56;0.65;0.94;-0.29;-;-;17.75;-;-;2.54;1.27;-;1.27;-;12.68;3.80;8.87;-;2.54;-;3.80
Михаил Сухорученко;Алания Владикавказ;-;90;З ПЦ;-;-;-;-;-;-;-;-;-;1.89;-;-;-;-;-;-;68.21;88 %;-;-;-;-;18.00;68 %;11.37;58 %;2.84;33 %;5.68;33 %;-;-;4.74;0.95;-;5.68;0.95;0.95;9.47;60 %;9.47;60 %;-;-;-;-;-;-;-;-;6.63;57 %;1.89;1.89;1;0.95;-;-;83.37;71.05;85 %;-;-;-;-;0.01;-;-;-;2.71;1.98;0.73;0.32;0.11;59.68;-;-;12.32;6.63;0.95;1.89;-;5.68;5.68;-;-;-;-;3.79
Мухаммад Султонов;Родина Москва;221;90;П П;0.28;0.28;1.10;0.55;50 %;1.10;-;1.10;-;-;-;-;0.28;3.30;1.10;0.29;40.73;74 %;1.10;25 %;3.3;36 %;10.46;61 %;2.75;50 %;-;-;5.78;43 %;4.95;89 %;8.26;1.65;1.10;2.20;0.83;1.10;11.83;35 %;5.50;50 %;6.33;22 %;4.40;25 %;0.83;67 %;0.55;50 %;2.20;63 %;3.85;7.98;6;1.38;1.10;0.28;70.18;48.44;69 %;33 %;1.38;0.83;-;0.60;0.09;1.7;0.93;2.3;0.87;1.16;-;-;30.00;0.28;1.10;6.33;1.38;-;2.48;4.40;4.13;2.75;1.38;1.10;0.55;0.28;1.38
Темиркан Сундуков;Динамо Махачкала;196;90;ЗП Л;-;-;0.72;-;0 %;-;1.44;0.72;-;-;0.72;-;-;0.72;-;0.05;48.24;75 %;0.72;0 %;2.16;33 %;7.20;50 %;0.72;100 %;0.72;100 %;6.48;67 %;3.60;20 %;5.76;-;0.72;6.48;2.16;2.88;14.40;55 %;7.20;70 %;7.20;40 %;2.88;75 %;1.44;0 %;1.44;0 %;2.88;75 %;5.4;7.20;9;-;-;6.48;79.20;59.04;75 %;0 %;0.72;-;-;-;0.07;-;0.00;1.89;0.97;0.91;0.02;0.03;36.00;-;0.72;3.60;0.72;0.72;4.32;0.72;7.92;5.4;2.88;2.16;-;-;2.16
Сослан Таказов;Кубань Краснодар;195;90;З ПЦ;-;-;0.17;-;0 %;-;1.35;0.68;0.51;0.68;0.51;-;-;0.68;0.17;0.04;48.38;81 %;-;-;0.34;50 %;13.03;64 %;2.20;69 %;0.51;67 %;5.41;56 %;1.18;43 %;3.89;1.18;0.17;8.29;1.2;0.34;21.32;69 %;16.07;75 %;5.24;52 %;11.50;71 %;0.34;0 %;-;-;4.6;58 %;7.78;9.14;7;1.2;0.34;0.17;88.65;72.07;81 %;25 %;0.34;0.17;-;0.06;0.06;-;0.00;0.95;1.30;-0.35;0.13;0.07;39.08;-;0.17;8.29;1.52;0.34;3.5;0.51;14.72;12.01;2.71;8.12;-;-;2.37
Денис Талалай;Нефтехимик Нижнекамск;186;90;ЗП ЛЦ;-;-;-;-;-;-;0.59;1.18;-;0.59;0.59;-;-;1.18;0.59;0.02;39.08;92 %;-;-;0.59;100 %;4.14;86 %;0.59;100 %;-;-;4.14;86 %;1.78;67 %;2.96;1.78;0.59;2.37;-;1.78;13.03;59 %;6.51;27 %;6.51;91 %;2.96;60 %;-;-;-;-;4.74;25 %;3.55;4.74;4;0.59;0.59;1.78;63.95;54.47;85 %;50 %;-;0.59;-;-;0.02;-;0.00;0.24;0.73;-0.49;-;-;36.12;-;0.59;3.55;0.59;-;3.55;1.18;7.70;1.78;5.92;1.78;-;-;1.18
Дамир Таликин;КамАЗ Набережные Челны;208;90;П ПЦ;0.15;-;0.59;0.15;25 %;0.44;0.74;1.18;-;-;0.29;-;-;1.76;0.59;0.17;35.29;74 %;0.88;17 %;1.18;25 %;9.12;60 %;3.9;57 %;0.88;50 %;5.59;61 %;3.9;43 %;7.35;0.44;1.3;2.94;1.47;1.32;12.35;48 %;5.00;50 %;7.35;46 %;3.82;50 %;2.50;71 %;1.32;67 %;1.47;70 %;5.15;5.44;10;0.88;0.59;0.59;62.50;44.71;72 %;33 %;0.74;0.44;-;0.05;0.09;1.13;0.88;0.88;0.92;-0.04;0.01;0.02;26.18;0.15;0.29;5.44;1.76;0.44;3.38;1.32;5.88;2.50;3.38;1.91;1.76;0.88;1.3
Заур Тарба;Алания Владикавказ;203;90;П ПЦ;-;0.11;0.11;-;0 %;0.33;1.53;1.9;0.11;0.77;0.33;-;-;0.77;0.11;0.04;32.15;77 %;0.44;50 %;0.22;0 %;8.9;59 %;1.42;46 %;0.22;50 %;4.48;49 %;2.30;48 %;4.92;0.77;-;3.17;1.42;0.66;12.03;51 %;6.45;49 %;5.58;53 %;1.97;39 %;2.41;64 %;1.31;67 %;2.73;60 %;2.84;6.12;11;1.9;0.87;0.11;54.79;40.90;75 %;14 %;0.44;0.22;-;0.10;0.05;-;0.00;1.9;1.15;-0.06;0.04;0.11;24.82;0.22;-;4.81;0.66;0.11;2.19;1.9;6.12;3.17;2.95;0.77;1.53;0.87;1.64
Евгений Татаринов;Тюмень;194;90;Ф ЛЦ;0.44;0.15;1.48;0.59;40 %;0.74;2.51;1.18;0.15;0.15;0.30;0.15;0.59;1.92;0.74;0.38;18.47;70 %;0.44;67 %;0.15;0 %;2.22;40 %;0.15;100 %;-;-;1.3;29 %;0.89;67 %;9.61;1.33;0.74;0.89;0.44;0.74;20.99;33 %;5.2;32 %;15.96;33 %;9.46;28 %;2.36;31 %;1.33;22 %;1.3;57 %;2.7;2.51;10;0.74;0.44;0.74;47.44;26.01;55 %;38 %;0.74;0.30;0.15;0.15;0.20;0.86;1.16;0.91;1.18;-0.27;0.00;0.02;13.00;0.30;-;0.89;0.15;-;0.30;0.59;6.95;1.63;5.32;2.66;0.74;0.30;0.59
Иван Темников;Кубань Краснодар;204;90;З П;-;-;-;-;-;0.39;0.96;0.58;-;0.67;0.19;-;-;1.6;0.19;0.02;54.29;76 %;0.58;67 %;4.43;17 %;12.42;56 %;3.56;38 %;0.19;100 %;7.60;66 %;5.97;35 %;6.74;1.93;0.67;4.91;0.67;2.50;13.19;60 %;8.76;65 %;4.43;50 %;2.98;58 %;1.64;59 %;0.58;17 %;4.4;67 %;4.14;5.58;11;0.87;0.10;0.19;82.01;62.28;76 %;18 %;0.58;0.29;-;0.21;0.02;-;0.00;1.10;0.96;0.14;0.06;0.11;41.39;0.39;0.77;6.93;1.35;0.19;5.1;2.12;7.89;5.68;2.21;1.73;0.96;0.10;2.70
Антон Терехов;Шинник;-;90;АП П;-;-;-;-;-;-;-;2.14;-;-;-;-;-;-;-;-;30.00;57 %;-;-;4.29;0 %;6.43;0 %;-;-;-;-;2.14;0 %;8.57;0 %;8.57;-;-;6.43;4.29;4.29;25.71;33 %;12.86;33 %;12.86;33 %;8.57;0 %;6.43;67 %;6.43;67 %;10.71;40 %;-;6.43;2;-;-;4.29;66.43;36.43;55 %;-;-;-;-;-;-;-;-;0.51;0.69;-0.17;-;-;17.14;-;-;-;-;-;-;-;8.57;4.29;4.29;-;4.29;4.29;4.29
Сергей Терехов;Химки;207;90;З ЛЦ;-;-;0.19;-;0 %;-;0.57;2.48;0.19;1.15;-;-;-;0.57;-;0.04;44.52;80 %;0.38;0 %;1.15;0 %;12.04;62 %;3.44;50 %;0.96;0 %;6.69;51 %;3.6;38 %;4.1;1.15;0.19;6.69;0.76;1.34;16.24;68 %;13.38;69 %;2.87;67 %;5.35;68 %;0.76;50 %;0.19;100 %;4.20;68 %;5.16;8.22;6;0.96;0.19;0.19;76.82;61.91;81 %;0 %;0.38;0.19;-;0.03;0.08;-;0.00;0.98;1.32;-0.33;0.11;0.08;35.54;-;-;7.45;1.72;-;3.44;1.15;11.08;9.17;1.91;3.63;0.38;0.19;2.87
Иван Тимошенко;Родина Москва;215;90;Ф ЛЦ;0.76;0.11;2.61;0.76;29 %;0.98;1.30;0.87;-;0.11;0.11;-;0.43;3.26;1.30;0.80;17.80;64 %;0.65;67 %;0.33;0 %;3.47;56 %;-;-;-;-;1.74;56 %;1.41;54 %;12.27;1.41;0.98;1.9;0.54;0.22;20.19;34 %;3.26;40 %;16.94;33 %;9.23;39 %;1.63;33 %;0.98;33 %;0.76;57 %;1.63;2.71;11;0.98;0.76;0.22;46.79;24.10;52 %;40 %;1.41;0.43;0.11;0.28;0.25;1.6;0.95;1.60;0.86;0.74;0.05;0.23;11.40;0.43;-;1.95;-;-;0.98;0.76;6.84;1.30;5.54;3.58;0.54;0.33;0.43
Сергей Ткачёв;Арсенал Тула;205;90;АП П;-;0.35;0.69;-;0 %;1.55;1.55;0.86;-;-;-;-;-;1.90;-;0.13;35.41;73 %;1.55;67 %;2.7;33 %;4.66;56 %;0.69;50 %;0.17;0 %;2.25;38 %;6.56;50 %;9.67;0.35;0.86;2.59;1.21;0.86;14.86;42 %;4.15;42 %;10.71;42 %;2.76;25 %;2.94;53 %;1.90;45 %;1.73;50 %;3.63;5.70;9;1.21;1.4;0.35;63.40;42.32;67 %;0 %;1.38;0.52;-;1.1;0.07;-;0.00;1.80;0.96;0.83;0.03;0.10;25.74;1.4;0.69;2.59;0.35;-;0.86;3.28;6.22;1.73;4.49;0.69;1.55;0.86;0.86
Денис Ткачук;ФК Волгарь;192;90;АП П;-;0.13;0.78;-;0 %;1.17;1.17;1.30;0.26;0.39;0.39;-;0.39;2.8;0.52;0.15;41.94;66 %;1.82;29 %;4.30;24 %;7.81;58 %;2.34;50 %;0.26;50 %;5.8;59 %;12.50;42 %;10.55;1.4;1.17;1.56;0.52;1.56;15.24;38 %;5.34;17 %;9.90;49 %;5.34;39 %;2.34;67 %;1.30;70 %;1.82;14 %;2.34;4.95;8;1.4;0.52;-;69.68;42.98;62 %;25 %;0.78;0.78;-;0.14;0.07;-;0.00;1.17;0.99;0.18;0.01;0.05;27.48;0.52;1.4;4.56;1.17;0.13;3.00;5.21;5.73;0.91;4.82;2.8;1.56;0.91;0.26
Дзамболат Цаллагов;СКА-Хабаровск;-;90;П ПЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;21.18;50 %;-;-;-;-;5.29;0 %;-;-;-;-;5.29;0 %;-;-;5.29;-;-;5.29;-;5.29;10.59;100 %;5.29;100 %;5.29;100 %;5.29;100 %;5.29;100 %;-;-;-;-;5.29;5.29;1;-;-;5.29;47.65;37.06;78 %;-;-;-;-;-;-;-;-;0.42;0.58;-0.16;-;-;10.59;-;-;-;-;-;-;-;10.59;5.29;5.29;5.29;5.29;-;-
Ибрагим Цаллагов;Алания Владикавказ;207;90;ЗП Ц;-;-;0.11;-;0 %;0.11;0.32;0.97;0.21;0.43;0.11;-;-;1.18;0.21;0.02;46.61;83 %;0.11;0 %;0.54;40 %;13.53;69 %;3.22;60 %;0.86;50 %;8.5;65 %;1.93;67 %;4.83;1.18;0.43;6.1;2.68;0.43;12.89;57 %;8.27;52 %;4.62;67 %;3.76;40 %;0.54;80 %;0.11;100 %;3.33;68 %;4.94;7.95;10;0.97;0.32;0.11;74.43;59.82;80 %;18 %;0.64;0.32;-;0.04;0.02;-;0.00;1.9;1.5;0.04;0.01;0.02;38.88;-;0.21;9.34;1.93;0.43;5.26;1.29;7.41;4.30;3.11;1.50;0.43;0.11;2.26
Алан Цараев;Алания Владикавказ;211;90;П ЛЦ;0.21;-;0.42;0.21;50 %;0.21;1.27;1.27;-;-;0.21;-;-;1.27;0.63;0.05;29.15;84 %;0.85;25 %;-;-;6.13;69 %;0.85;50 %;-;-;4.1;79 %;2.11;40 %;4.65;0.63;1.90;1.48;0.85;2.11;13.94;42 %;5.70;30 %;8.24;51 %;2.54;50 %;2.32;91 %;0.42;100 %;3.17;40 %;3.38;4.86;7;1.6;0.63;0.42;56.62;41.41;73 %;50 %;-;0.63;-;0.08;0.04;0.22;4.55;0.84;0.61;0.23;-;-;24.51;0.21;-;4.23;0.42;-;3.17;0.85;5.92;1.69;4.23;1.27;2.11;0.42;1.27
Валерий Царукян;Алания Владикавказ;215;90;АП Л;0.15;0.30;1.5;0.15;14 %;2.11;1.20;2.56;-;-;0.15;-;-;2.11;0.75;0.28;28.44;77 %;1.20;63 %;2.26;33 %;4.67;68 %;0.90;83 %;-;-;2.56;88 %;4.97;52 %;7.22;0.60;0.75;2.26;0.90;3.1;17.46;44 %;4.36;34 %;13.09;47 %;2.41;25 %;5.72;71 %;3.1;70 %;2.11;36 %;2.56;4.52;11;1.5;0.90;0.60;58.85;40.33;69 %;36 %;1.5;0.15;0.15;0.16;0.14;1.89;0.53;1.24;1.23;0.01;-;-;21.82;0.75;0.75;3.16;0.75;-;2.26;2.56;7.68;1.51;6.17;0.60;4.6;2.11;0.75
Максим Турищев;Родина Москва;210;90;Ф ПЦ;0.26;0.13;0.93;0.26;29 %;0.66;1.6;0.66;0.26;0.26;-;-;0.40;2.78;1.19;0.34;26.43;72 %;1.6;50 %;1.72;31 %;3.44;65 %;0.79;67 %;-;-;1.85;64 %;3.17;42 %;5.95;1.59;1.6;1.32;0.26;2.38;14.27;42 %;4.49;29 %;9.78;47 %;3.96;20 %;3.4;65 %;2.11;63 %;2.91;45 %;2.11;4.36;10;1.19;1.6;0.13;53.66;35.15;66 %;43 %;1.6;0.53;-;0.25;0.12;1.28;0.78;1.54;0.73;0.81;0.00;0.03;18.90;0.53;0.53;2.25;0.53;-;1.19;1.32;5.95;1.32;4.63;0.79;1.98;1.32;1.32
Игорь Турсунов;Сокол Саратов;194;90;Ф ЛЦ;0.55;-;1.10;0.55;50 %;0.55;2.20;2.20;-;-;-;-;1.65;2.74;1.10;0.64;22.50;78 %;-;-;1.10;0 %;2.20;75 %;1.10;50 %;0.55;0 %;1.65;33 %;2.20;50 %;8.78;1.65;1.10;2.74;1.65;2.74;17.56;41 %;4.94;33 %;12.62;43 %;6.4;27 %;2.74;40 %;2.20;25 %;1.65;67 %;3.29;2.20;4;1.10;1.10;1.10;52.13;34.02;65 %;40 %;1.65;-;-;0.12;0.23;1.17;0.85;1.49;1.66;-0.16;0.02;0.03;17.56;-;-;1.65;0.55;-;0.55;1.10;7.13;1.65;5.49;1.65;1.10;0.55;1.10
Артемий Укомский;КамАЗ Набережные Челны;179;90;Ф Ц;-;-;0.46;-;0 %;0.23;0.46;1.15;-;-;-;-;0.92;2.7;1.15;0.43;19.34;73 %;0.23;0 %;-;-;2.76;33 %;-;-;-;-;1.84;63 %;0.69;67 %;12.20;1.84;1.61;-;-;0.69;20.72;39 %;1.84;13 %;18.87;41 %;10.13;41 %;2.53;55 %;0.23;100 %;-;-;0.69;1.15;5;0.92;0.69;0.23;46.50;26.01;56 %;56 %;0.46;0.46;-;0.03;0.21;-;0.00;1.23;0.93;0.30;-;-;14.04;-;-;0.92;-;-;1.15;0.46;8.6;0.23;7.83;4.14;1.38;0.23;-
Алексей Усанов;Торпедо Москва;183;90;П ЛЦ;-;-;-;-;-;-;0.89;-;0.30;0.89;0.59;-;0.30;-;-;-;18.12;72 %;0.59;0 %;1.78;17 %;2.67;67 %;-;-;-;-;0.89;33 %;1.78;17 %;2.38;0.59;0.30;1.19;0.59;-;12.77;40 %;5.64;53 %;7.13;29 %;2.67;22 %;1.19;25 %;0.89;33 %;2.8;57 %;3.27;3.27;6;1.19;1.19;0.59;38.02;24.95;66 %;-;-;-;-;0.23;-;-;-;1.27;1.78;-0.51;0.01;0.02;13.07;-;0.30;1.78;-;-;0.30;0.30;5.5;2.97;2.8;0.59;0.30;0.30;1.19
Кирилл Ушатов;ФК Волгарь;200;90;П ЛЦ;-;-;0.42;-;0 %;0.42;0.63;0.84;-;-;0.21;-;-;1.47;0.63;0.12;30.07;75 %;0.21;100 %;1.5;40 %;5.68;67 %;0.42;50 %;-;-;2.10;50 %;2.52;33 %;6.10;1.5;1.5;4.21;1.89;2.52;19.98;47 %;7.15;44 %;12.83;49 %;4.00;16 %;6.73;59 %;4.21;55 %;2.94;50 %;3.79;6.73;9;0.63;0.42;1.26;65.61;45.63;70 %;43 %;0.21;0.63;-;0.17;0.08;-;0.00;1.3;1.3;0.00;-;-;22.50;0.21;0.42;3.79;0.21;-;1.5;0.84;9.46;3.15;6.31;0.63;4.00;2.31;1.47
Эдуард Валиахметов;Шинник;199;90;З П;-;-;-;-;-;-;0.78;0.78;-;1.17;-;-;-;-;-;-;38.96;75 %;-;-;0.78;0 %;9.35;33 %;1.95;0 %;1.17;0 %;5.84;33 %;1.17;0 %;7.79;1.95;0.39;5.84;1.17;1.95;14.42;49 %;8.96;57 %;5.45;36 %;3.90;40 %;0.78;0 %;-;-;2.73;57 %;7.79;8.18;4;0.78;-;0.78;72.47;54.94;76 %;-;-;-;-;0.02;-;-;-;1.3;1.61;-0.58;0.14;0.07;29.22;-;-;3.12;-;-;1.95;-;7.1;5.6;1.95;1.56;-;-;1.56
Сергей Варатынов;Химки;198;90;З ЛЦ;0.10;-;0.10;0.10;100 %;-;0.97;0.39;0.29;0.78;0.19;-;0.10;0.58;0.39;0.05;37.01;79 %;-;-;0.19;0 %;10.91;59 %;3.80;51 %;0.97;50 %;5.36;58 %;0.68;29 %;4.77;1.56;0.10;6.33;0.88;0.58;17.92;61 %;13.83;61 %;4.9;60 %;6.92;68 %;0.39;100 %;0.10;100 %;3.60;62 %;5.36;7.50;10;0.97;0.10;-;69.64;54.74;79 %;67 %;0.19;-;-;0.01;0.08;0.47;2.13;1.4;1.36;-0.32;0.07;0.09;29.42;-;-;6.43;1.95;0.49;3.12;0.19;10.91;8.47;2.44;4.68;0.39;0.10;2.24
Максим Веденеев;Кубань Краснодар;196;90;З ПЦ;-;-;0.15;-;0 %;-;0.44;-;0.15;0.15;0.15;-;-;0.29;-;0.06;38.89;89 %;0.15;0 %;-;-;5.60;66 %;1.18;50 %;-;-;3.9;52 %;0.44;0 %;2.21;1.3;0.44;3.98;0.15;1.3;11.78;70 %;9.57;68 %;2.21;80 %;4.71;66 %;-;-;-;-;2.6;79 %;2.80;4.27;8;0.88;0.15;0.29;59.66;51.26;86 %;0 %;0.29;-;-;0.03;0.20;-;0.00;1.27;0.94;0.32;0.03;0.05;34.76;-;-;3.68;0.59;-;1.62;-;8.25;6.48;1.77;3.9;-;-;1.62
Захар Волков;Химки;209;90;З Ц;0.12;-;0.35;0.12;33 %;0.12;1.87;1.52;0.23;1.5;0.12;-;-;0.58;0.35;0.11;42.08;85 %;-;-;0.12;0 %;9.94;74 %;3.16;67 %;0.58;80 %;5.14;70 %;0.94;75 %;2.92;1.75;0.23;10.52;1.5;1.17;18.58;69 %;15.31;67 %;3.27;75 %;7.83;78 %;0.58;80 %;0.12;100 %;2.69;35 %;8.6;9.12;8;0.94;-;-;80.65;68.03;84 %;60 %;0.23;-;-;0.00;0.19;0.96;1.4;1.9;1.19;-0.10;0.19;0.15;35.77;-;-;7.36;2.10;0.47;3.62;0.70;12.74;10.29;2.45;6.8;0.47;0.12;0.94
Жозе Ерды Рейна Санчез;Торпедо Москва;217;90;Ф ЛЦ;0.32;-;0.43;0.32;75 %;0.64;1.18;2.90;-;-;0.21;-;-;1.50;0.86;0.23;36.36;81 %;0.86;63 %;2.36;45 %;6.44;58 %;2.57;67 %;0.64;67 %;3.75;69 %;6.11;65 %;10.83;1.72;1.82;0.75;0.32;3.43;19.74;36 %;3.00;18 %;16.73;40 %;3.11;21 %;6.97;60 %;3.22;57 %;0.64;17 %;1.29;4.8;9;0.97;0.32;-;68.22;46.13;68 %;57 %;0.43;0.21;-;0.42;0.15;0.72;1.39;1.6;1.29;-0.24;0.00;0.01;29.28;0.54;1.7;3.75;1.72;0.43;2.57;3.97;7.19;0.54;6.65;0.64;4.18;1.82;0.11
Артём Воропаев;Родина Москва;221;90;ЗЛ;-;-;0.14;-;0 %;-;0.81;2.44;0.14;0.54;0.27;-;-;0.95;0.27;0.05;40.33;78 %;0.27;0 %;0.95;14 %;7.71;68 %;1.8;25 %;0.14;0 %;4.20;74 %;2.71;45 %;5.1;2.71;0.68;4.60;0.95;2.3;11.64;66 %;8.53;67 %;3.11;65 %;2.57;63 %;1.8;75 %;0.41;100 %;3.52;65 %;5.95;7.17;7;0.95;-;-;69.56;55.49;80 %;29 %;-;0.68;-;0.15;0.05;-;0.00;1.79;0.79;1.00;0.04;0.09;31.53;-;0.14;5.28;0.27;-;3.11;1.22;7.71;5.68;2.3;1.62;0.81;0.41;2.30
Дмитрий Вебер;Сокол Саратов;-;90;ЗП ПЦ;-;-;-;-;-;-;-;3.10;-;-;-;-;-;-;-;-;31.03;90 %;-;-;-;-;6.21;50 %;3.10;100 %;-;-;3.10;100 %;-;-;6.21;-;-;6.21;-;3.10;6.21;50 %;3.10;100 %;3.10;0 %;-;-;3.10;0 %;-;-;3.10;100 %;3.10;-;1;-;-;3.10;43.45;37.24;86 %;-;-;-;-;-;-;-;-;1.30;2.51;-1.21;0.19;0.06;27.93;-;-;3.10;3.10;-;3.10;-;3.10;3.10;-;-;-;-;3.10
