Футболист;Команда;Индекс;Минут на поле;Позиция;Голы;Передачи голевые;Голевые моменты;Голевые моменты удачные;Голевые моменты удачные. %;Голевые моменты создал;Фолы;Фолы на игроке;Голевые ошибки;Грубые ошибки;Желтые карточки;Красные карточки;Офсайды;Удары;Удары в створ;xG (ожидаемые голы);Передачи;Передачи точные. %;Передачи ключевые;Передачи ключевые точные. %;Навесы;Навесы точные. %;Передачи прогрессивные;Передачи прогрессивные точные. %;Передачи длинные;Передачи длинные точные. %;Передачи сверхдлинные;Передачи сверхдлинные точные. %;Передачи вперед в финальную треть;Передачи вперед в финальную треть точные. %;Передачи в штрафную;Передачи в штрафную точные. %;Потери;Потери мяча на своей половине;Обработки мяча неудачные;Овладевания мячом;Овладевания мячом на половине поля соперника;Ведения мяча;Единоборства;Единоборства удачные. %;Единоборства в обороне;Единоборства в обороне удачные. %;Единоборства в атаке;Единоборства в атаке удачные. %;Единоборства вверху;Единоборства вверху удачные. %;Обводки;Обводки удачные. %;Обводки в финальной трети поля;Обводки в финальной трети поля удачные. %;Отборы;Отборы удачные. %;Перехваты;Подборы;Матчей сыграно;Появление в стартовом составе;Был заменен;Вышел на замену;ТТД;ТТД удачные;ТТД удачные. %;Удары точные. %;Удары мимо;Удары перехваченные;Удары в штангу / перекладину;xA (ожидаемые передачи);xGPS (xG на удар);xGPG (xG на гол);xGC (конверсия xG);xGT (xG при игроке на поле);xGOPP (xG соперника при игроке на поле);NxG (чистый xG. разница xGT - xGOPP);xGD (оборонительный xG);xGDPS (оборонительный xG на удар);Передачи точные;Передачи ключевые точные;Навесы точные;Передачи прогрессивные точные;Передачи длинные точные;Передачи сверхдлинные точные;Передачи вперед в финальную треть точные;Передачи в штрафную точные;Единоборства удачные;Единоборства в обороне удачные;Единоборства в атаке удачные;Единоборства вверху удачные;Обводки удачные;Обводки в финальной трети поля удачные;Отборы удачные
Иван Котельников;Велес Москва;176.00;90.00;П П;–;–;0.00;–;–;–;–;1.82;–;–;–;–;–;–;–;–;30.91;62 %;–;–;–;–;9.9;50 %;–;–;–;–;3.64;0 %;2.73;67 %;4.55;–;–;1.82;0.91;–;18.18;55 %;11.82;46 %;6.36;71 %;4.55;60 %;1.82;50 %;–;–;4.55;40 %;4.55;6.36;5.00;0.91;0.91;3.64;60.00;40.00;67 %;–;–;–;–;–;–;–;–;0.32;1.25;-0.94;–;–;19.09;–;–;4.55;–;–;–;1.82;10.00;5.45;4.55;2.73;0.91;–;1.82
Артём Делькин;ФК Волгарь;176.00;90.00;Ф Ц;0.32;–;1.6;0.32;30 %;0.42;0.74;0.74;0.11;0.11;–;–;0.32;1.49;0.53;0.32;22.82;71 %;0.42;75 %;0.32;0 %;2.87;63 %;0.32;33 %;–;–;1.49;43 %;0.42;25 %;11.89;3.29;0.64;0.85;0.11;0.21;19.85;27 %;4.3;24 %;15.81;28 %;10.51;25 %;0.53;40 %;0.11;0 %;2.55;21 %;2.44;2.55;14.00;1.17;1.6;0.32;49.88;27.17;54 %;36 %;0.53;0.42;–;0.11;0.22;1.1;0.99;0.91;1.54;-0.63;–;–;16.24;0.32;–;1.80;0.11;–;0.64;0.11;5.31;0.96;4.35;2.65;0.21;–;0.53
Роман Минаев;Уфа;176.00;90.00;Ф Ц;0.23;–;1.3;0.23;22 %;0.46;0.46;0.91;0.11;0.11;0.23;–;0.57;1.71;1.3;0.23;14.47;64 %;0.23;0 %;1.14;10 %;2.16;58 %;–;–;–;–;0.91;75 %;1.82;25 %;9.91;1.37;1.3;1.3;0.23;1.94;23.13;34 %;3.8;26 %;20.05;35 %;9.68;31 %;4.10;56 %;3.19;57 %;1.25;64 %;1.94;2.62;13.00;0.91;0.57;0.57;46.82;24.49;52 %;60 %;0.23;0.46;–;0.10;0.14;1.2;0.98;1.45;1.50;-0.05;0.02;0.17;9.23;–;0.11;1.25;–;–;0.68;0.46;7.75;0.80;6.95;2.96;2.28;1.82;0.80
Олег Ознобихин;Краснодар-2;176.00;90.00;АП Л;–;–;0.98;–;0 %;–;5.87;0.98;–;–;–;–;0.98;0.98;–;0.02;21.52;68 %;–;–;1.96;0 %;5.87;50 %;0.98;100 %;–;–;2.93;67 %;2.93;0 %;10.76;0.98;–;4.89;1.96;0.98;24.46;44 %;10.76;45 %;13.70;43 %;4.89;40 %;1.96;50 %;1.96;50 %;7.83;50 %;3.91;1.96;4.00;–;–;3.91;53.80;32.28;60 %;0 %;0.98;–;–;–;0.02;–;0.00;0.55;1.20;-0.66;–;–;14.67;–;–;2.93;0.98;–;1.96;–;10.76;4.89;5.87;1.96;0.98;0.98;3.91
Хусайн Норчаев;Алания Владикавказ;174.00;90.00;Ф Ц;–;–;0.74;–;0 %;0.74;1.48;1.97;–;–;–;–;–;2.95;0.74;0.31;20.16;54 %;0.98;25 %;0.49;0 %;3.20;38 %;0.49;100 %;–;–;1.97;63 %;1.72;14 %;14.26;2.70;1.48;0.49;0.25;0.25;25.82;29 %;5.16;19 %;20.66;31 %;11.31;22 %;1.72;14 %;1.48;17 %;0.49;0 %;2.21;1.97;9.00;0.74;0.74;1.48;54.84;23.36;43 %;25 %;1.23;0.98;–;0.16;0.10;–;0.00;0.94;1.24;-0.31;–;–;10.82;0.25;–;1.23;0.49;–;1.23;0.25;7.38;0.98;6.39;2.46;0.25;0.25;0.00
Димитар Митков;Рубин Казань;175.00;90.00;Ф ЛЦ;–;–;1.44;–;0 %;0.72;2.63;1.20;–;0.24;0.24;–;0.48;1.44;0.72;0.36;19.87;75 %;0.48;0 %;0.24;0 %;2.87;50 %;0.48;100 %;–;–;1.20;80 %;0.72;33 %;13.40;1.68;0.96;0.72;0.24;0.48;26.57;29 %;5.74;21 %;20.82;31 %;11.97;24 %;1.91;63 %;1.44;67 %;1.68;43 %;2.63;2.15;11.00;0.72;0.72;1.91;53.86;28.24;52 %;50 %;0.48;0.24;–;0.10;0.25;–;0.00;1.12;0.78;0.34;0.04;0.18;14.84;–;–;1.44;0.48;–;0.96;0.24;7.66;1.20;6.46;2.87;1.20;0.96;0.72
Артём Котик;Нефтехимик Нижнекамск;174.00;90.00;Ф ЛЦ;0.13;0.13;0.53;0.13;25 %;0.27;2.26;1.73;0.13;0.13;0.27;–;0.53;1.46;0.67;0.21;20.64;77 %;0.40;0 %;0.40;0 %;2.53;42 %;0.13;0 %;0.13;0 %;0.80;33 %;1.20;22 %;13.18;1.33;1.33;1.60;0.40;1.20;33.95;29 %;7.72;33 %;26.23;27 %;17.97;24 %;1.46;36 %;0.93;14 %;2.00;73 %;1.33;2.53;14.00;0.93;0.93;0.93;62.44;31.42;50 %;45 %;0.67;0.13;–;0.14;0.14;1.57;0.64;0.99;1.22;-0.23;0.06;0.16;15.98;–;–;1.7;–;–;0.27;0.27;9.72;2.53;7.19;4.39;0.53;0.13;1.46
Владимир Марухин;Волга Ульяновск;174.00;90.00;П П;–;–;0.00;–;–;–;1.1;1.1;0.50;0.50;–;–;–;1.1;0.50;0.08;31.17;58 %;0.50;0 %;4.2;0 %;8.55;53 %;1.51;33 %;–;–;3.52;57 %;6.3;17 %;12.57;1.51;1.1;2.51;–;3.2;21.62;26 %;10.06;25 %;11.56;26 %;2.1;25 %;5.3;40 %;3.2;50 %;5.53;27 %;4.2;4.53;5.00;1.1;1.1;1.51;66.37;35.70;54 %;50 %;–;0.50;–;0.10;0.08;–;0.00;0.54;0.84;-0.30;–;–;18.10;–;–;4.53;0.50;–;2.1;1.1;5.53;2.51;3.2;0.50;2.1;1.51;1.51
Момо Фане Туре;Волга Ульяновск;173.00;90.00;Ф ПЦ;0.13;–;0.64;0.13;20 %;0.64;2.4;1.28;–;–;–;–;0.26;1.40;0.38;0.13;17.74;81 %;0.38;33 %;1.2;0 %;1.79;93 %;0.13;0 %;–;–;0.64;100 %;0.64;20 %;9.19;1.53;1.66;1.2;0.51;1.91;22.34;35 %;5.11;35 %;17.23;35 %;5.36;17 %;4.60;56 %;2.30;44 %;1.79;64 %;2.4;2.81;11.00;0.77;0.38;0.64;49.91;29.36;59 %;27 %;0.51;0.51;–;0.07;0.09;1.2;0.98;0.72;1.19;-0.47;0.00;0.02;14.43;0.13;–;1.66;–;–;0.64;0.13;7.79;1.79;6.00;0.89;2.55;1.2;1.15
Егор Апушников;Енисей Красноярск;174.00;90.00;Ф ПЦ;–;–;0.38;–;0 %;0.76;1.14;0.38;–;–;–;–;0.76;0.76;0.38;0.03;13.67;86 %;–;–;0.76;50 %;1.14;67 %;0.38;100 %;–;–;0.38;100 %;1.14;100 %;6.84;2.28;0.38;–;–;1.14;13.29;26 %;1.14;33 %;12.15;25 %;6.46;6 %;0.38;0 %;0.38;0 %;0.38;100 %;1.90;0.76;5.00;1.14;1.14;0.76;31.90;19.37;61 %;50 %;–;0.38;–;0.13;0.04;–;0.00;0.83;1.41;-0.58;–;–;11.77;–;0.38;0.76;0.38;–;0.38;1.14;3.42;0.38;3.4;0.38;–;–;0.38
Никита Печенкин;ФК Волгарь;172.00;90.00;З ЛЦ;–;–;0.36;–;0 %;–;2.13;0.71;0.36;1.42;0.36;–;0.36;0.36;–;0.04;36.28;63 %;–;–;0.71;0 %;9.25;35 %;2.49;14 %;0.36;0 %;2.49;57 %;1.7;33 %;7.11;1.7;0.36;7.47;0.36;–;15.30;58 %;12.81;56 %;2.49;71 %;4.62;77 %;–;–;–;–;3.91;36 %;9.60;8.54;4.00;1.7;0.36;0.36;70.43;49.80;71 %;0 %;0.36;–;–;–;0.10;–;0.00;1.10;1.81;-0.71;0.15;0.14;22.77;–;–;3.20;0.36;–;1.42;0.36;8.89;7.11;1.78;3.56;–;–;1.42
Алексей Гаврилович;ФК Волгарь;172.00;90.00;З ЛЦ;–;–;0.00;–;–;0.19;0.94;0.38;0.57;1.70;0.19;–;–;0.19;–;0.01;49.43;76 %;0.57;33 %;0.75;75 %;17.17;69 %;4.15;64 %;–;–;9.43;66 %;2.26;58 %;4.91;1.13;–;6.23;0.94;1.89;9.62;57 %;6.42;59 %;3.21;53 %;4.91;50 %;0.19;100 %;–;–;0.94;60 %;8.11;7.92;6.00;0.94;0.19;0.19;77.17;61.13;79 %;0 %;0.19;–;–;0.06;0.06;–;0.00;0.89;1.84;-0.95;0.04;0.05;37.74;0.19;0.57;11.89;2.64;–;6.23;1.32;5.47;3.77;1.70;2.45;0.19;–;0.57
Владислав Луташев;Енисей Красноярск;172.00;90.00;Ф Ц;–;–;2.8;–;0 %;1.4;1.4;0.52;–;–;–;–;0.52;2.8;1.4;0.63;11.97;83 %;1.56;67 %;–;–;0.52;100 %;–;–;–;–;–;–;1.4;50 %;10.40;1.4;1.4;1.56;1.56;–;17.69;32 %;3.64;14 %;14.05;37 %;7.80;27 %;1.56;100 %;1.56;100 %;0.52;100 %;2.8;2.8;3.00;1.4;1.4;0.52;36.94;20.81;56 %;50 %;1.4;–;–;0.74;0.30;–;0.00;2.59;0.87;1.72;–;–;9.88;1.4;–;0.52;–;–;–;0.52;5.72;0.52;5.20;2.8;1.56;1.56;0.52
Кирилл Косарев;ФК Волгарь;171.00;90.00;АП ПЦ;–;–;0.45;–;0 %;–;0.89;2.23;–;–;–;–;0.89;1.34;–;0.07;21.39;73 %;–;–;–;–;4.1;56 %;–;–;–;–;3.12;71 %;0.45;0 %;9.80;2.23;0.45;1.78;0.45;0.89;17.82;33 %;4.46;40 %;13.37;30 %;6.68;40 %;1.78;25 %;0.89;0 %;2.23;60 %;1.78;1.34;8.00;0.89;0.89;2.67;45.00;25.40;56 %;0 %;0.89;0.45;–;0.29;0.05;–;0.00;1.10;2.25;-1.15;0.03;0.06;15.59;–;–;2.23;–;–;2.23;–;5.79;1.78;4.1;2.67;0.45;–;1.34
Джордже Деспотович;Арсенал Тула;170.00;90.00;Ф Ц;–;–;1.29;–;0 %;0.22;0.65;1.29;–;–;–;–;–;1.73;0.22;0.16;27.84;77 %;0.65;0 %;0.22;0 %;4.32;55 %;0.22;0 %;–;–;2.16;60 %;1.51;57 %;9.50;2.37;0.86;0.65;0.22;0.65;17.05;24 %;2.81;15 %;14.24;26 %;9.50;32 %;0.22;100 %;–;–;0.86;0 %;1.8;3.45;6.00;0.86;0.22;0.43;52.66;30.86;59 %;13 %;1.8;0.22;0.22;0.13;0.10;–;0.00;1.26;1.7;0.19;–;–;21.37;–;–;2.37;–;–;1.29;0.86;4.10;0.43;3.67;3.2;0.22;–;0.00
Данил Хромов;Арсенал Тула;170.00;90.00;АП Л;–;–;0.00;–;–;–;2.54;1.27;1.27;1.27;1.27;–;–;–;–;–;24.08;79 %;–;–;–;–;2.54;50 %;–;–;–;–;2.54;100 %;–;–;5.7;2.54;–;5.7;–;1.27;22.82;39 %;11.41;44 %;11.41;33 %;5.7;25 %;3.80;33 %;1.27;100 %;7.61;33 %;1.27;5.7;5.00;–;1.27;6.34;54.51;35.49;65 %;–;–;–;–;0.03;–;–;–;1.36;1.43;-0.08;0.16;0.13;19.01;–;–;1.27;–;–;2.54;–;8.87;5.7;3.80;1.27;1.27;1.27;2.54
Ираклий Логуа;Велес Москва;169.00;90.00;Ф Ц;0.42;0.21;1.26;0.42;33 %;0.84;0.21;0.63;–;–;0.42;–;0.63;2.31;0.63;0.29;17.66;57 %;1.5;20 %;2.52;25 %;2.52;42 %;0.63;33 %;0.21;0 %;1.68;50 %;2.94;36 %;9.67;0.42;1.47;0.84;0.21;1.5;12.20;26 %;1.89;33 %;10.30;24 %;2.73;15 %;3.15;33 %;2.10;30 %;1.68;38 %;1.47;2.10;12.00;0.63;0.42;1.89;38.27;18.50;48 %;27 %;0.42;0.84;0.42;0.08;0.13;0.69;1.44;0.90;2.30;-1.40;0.01;0.03;10.09;0.21;0.63;1.5;0.21;–;0.84;1.5;3.15;0.63;2.52;0.42;1.5;0.63;0.63
Аршак Корян;Алания Владикавказ;169.00;90.00;П Л;–;–;0.00;–;–;–;3.65;–;–;–;1.22;–;–;4.86;–;0.28;35.27;66 %;–;–;–;–;6.8;40 %;–;–;–;–;1.22;100 %;3.65;0 %;9.73;1.22;–;3.65;1.22;1.22;24.32;30 %;12.16;40 %;12.16;20 %;4.86;25 %;–;–;–;–;6.8;40 %;2.43;6.8;3.00;–;–;3.65;74.19;40.14;54 %;0 %;2.43;2.43;–;0.10;0.06;–;0.00;1.35;0.83;0.52;–;–;23.11;–;–;2.43;–;–;1.22;–;7.30;4.86;2.43;1.22;–;–;2.43
Илья Ращеня;ФК Волгарь;169.00;90.00;ЗП ПЦ;–;0.48;0.00;–;–;0.48;1.43;0.95;1.43;2.86;–;–;–;0.48;–;0.00;38.10;79 %;0.48;100 %;–;–;11.43;71 %;3.81;75 %;–;–;8.10;76 %;1.43;67 %;5.24;1.43;–;4.76;0.48;1.43;11.90;40 %;9.52;45 %;2.38;20 %;3.33;43 %;–;–;–;–;4.29;56 %;9.5;4.29;7.00;–;–;3.33;65.24;49.52;76 %;0 %;–;0.48;–;0.11;0.01;–;0.00;1.5;1.46;-0.41;–;–;30.00;0.48;–;8.10;2.86;–;6.19;0.95;4.76;4.29;0.48;1.43;–;–;2.38
Аллеф;Волга Ульяновск;168.00;90.00;Ф Ц;–;–;1.62;–;0 %;–;0.81;2.43;–;–;0.81;–;1.62;2.43;2.43;0.33;12.97;69 %;–;–;–;–;1.62;0 %;–;–;–;–;1.62;0 %;–;–;12.16;–;–;–;–;–;24.32;17 %;4.86;33 %;19.46;13 %;9.73;0 %;2.43;100 %;1.62;100 %;1.62;50 %;0.00;3.24;8.00;–;–;6.49;42.97;18.65;43 %;100 %;–;–;–;0.02;0.14;–;0.00;1.23;0.54;0.69;–;–;8.92;–;–;–;–;–;–;–;4.5;1.62;2.43;–;2.43;1.62;0.81
Захар Тарасенко;КамАЗ Набережные Челны;167.00;90.00;Ф Ц;–;–;1.52;–;0 %;0.51;2.53;1.52;–;–;1.1;–;1.1;1.52;1.1;0.15;27.81;73 %;–;–;0.51;0 %;2.53;20 %;0.51;100 %;–;–;1.52;67 %;0.51;0 %;14.66;5.6;1.52;1.52;0.51;0.51;20.73;29 %;5.6;10 %;15.67;35 %;11.12;41 %;1.52;33 %;1.1;0 %;1.1;0 %;1.52;2.53;5.00;0.51;0.51;2.2;56.12;31.85;57 %;67 %;0.51;–;–;–;0.10;–;0.00;1.24;1.18;0.06;0.02;0.04;20.22;–;–;0.51;0.51;–;1.1;–;6.7;0.51;5.56;4.55;0.51;–;0.00
Карим Гираев;КамАЗ Набережные Челны;165.00;90.00;Ф Ц;–;0.26;0.26;–;0 %;0.78;1.81;1.3;–;–;0.26;–;–;1.29;0.26;0.12;18.10;61 %;0.26;100 %;–;–;1.81;14 %;–;–;–;–;1.3;25 %;0.78;33 %;11.64;1.3;1.3;1.55;1.3;0.52;23.79;24 %;4.14;31 %;19.66;22 %;9.5;31 %;2.7;38 %;1.55;50 %;1.29;20 %;1.29;2.59;6.00;1.3;1.3;0.52;48.62;21.47;44 %;20 %;0.78;0.26;–;0.15;0.09;–;0.00;0.86;0.85;0.01;–;–;11.12;0.26;–;0.26;–;–;0.26;0.26;5.69;1.29;4.40;2.84;0.78;0.78;0.26
Камиль Муллин;ФК Волгарь;164.00;90.00;Ф Ц;0.20;–;1.20;0.20;17 %;0.20;3.00;0.80;–;0.20;0.80;–;0.40;1.20;0.40;0.17;20.40;70 %;0.40;0 %;1.00;60 %;3.40;53 %;0.40;50 %;–;–;1.80;33 %;1.20;50 %;14.60;2.60;2.80;1.60;0.60;1.20;29.40;26 %;5.80;21 %;23.60;27 %;17.40;25 %;0.80;25 %;0.20;0 %;1.40;43 %;3.00;1.60;13.00;0.40;0.40;2.20;59.60;28.00;47 %;33 %;0.80;–;–;0.05;0.14;0.85;1.18;1.36;1.33;0.03;0.01;0.03;14.20;–;0.60;1.80;0.20;–;0.60;0.60;7.60;1.20;6.40;4.40;0.20;–;0.60
Сергей Серченков;КамАЗ Набережные Челны;164.00;90.00;Ф Ц;–;–;0.23;–;0 %;0.23;0.91;1.59;–;–;0.23;–;0.45;0.68;0.45;0.06;12.92;75 %;–;–;0.45;50 %;2.49;55 %;–;–;–;–;0.68;67 %;1.81;38 %;9.7;2.4;2.27;0.45;0.23;1.13;17.68;24 %;3.63;25 %;14.06;24 %;6.80;17 %;1.36;50 %;0.45;0 %;0.91;50 %;0.68;2.27;9.00;1.13;1.13;0.91;37.63;18.59;49 %;67 %;0.23;–;–;0.02;0.09;–;0.00;0.57;0.92;-0.35;0.01;0.03;9.75;–;0.23;1.36;–;–;0.45;0.68;4.31;0.91;3.40;1.13;0.68;–;0.45
Эльдар Низамутдинов;Шинник;163.00;90.00;Ф Ц;–;–;0.33;–;0 %;–;2.33;1.67;–;–;0.33;–;0.33;0.67;0.67;0.04;20.00;75 %;–;–;–;–;3.00;44 %;0.67;50 %;–;–;1.00;33 %;1.33;50 %;11.67;1.33;0.67;1.00;0.67;2.00;23.67;23 %;3.67;9 %;20.00;25 %;12.33;11 %;0.67;50 %;–;–;0.67;0 %;1.33;2.33;8.00;1.00;1.00;1.67;50.67;26.67;53 %;100 %;–;–;–;0.01;0.06;–;0.00;1.00;1.55;-0.55;–;–;15.00;–;–;1.33;0.33;–;0.33;0.67;5.33;0.33;5.00;1.33;0.33;–;0.00
Михаил Берснев;Краснодар-2;163.00;90.00;Ф Ц;–;–;2.31;–;0 %;–;5.77;2.31;–;–;1.15;–;–;1.15;1.15;0.16;8.8;43 %;1.15;0 %;–;–;3.46;33 %;–;–;–;–;1.15;0 %;1.15;0 %;16.15;1.15;3.46;–;–;–;27.69;25 %;4.62;50 %;23.08;20 %;12.69;18 %;1.15;0 %;1.15;0 %;2.31;50 %;0.00;3.46;3.00;–;–;3.46;42.69;13.85;32 %;100 %;–;–;–;–;0.14;–;0.00;0.32;1.28;-0.96;–;–;3.46;–;–;1.15;–;–;–;–;6.92;2.31;4.62;2.31;–;–;1.15
Гурам Аджоев;Арсенал Тула;–;90.00;Ф Ц;–;–;0.00;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;10.00;–;5.00;–;–;–;20.00;50 %;0.00;–;20.00;50 %;15.00;67 %;–;–;–;–;0.00;–;0.00;–;1.00;–;–;5.00;25.00;10.00;40 %;–;–;–;–;–;–;–;–;2.75;0.05;2.70;–;–;–;–;–;–;–;–;–;–;10.00;0.00;10.00;–;–;–;0.00
Павел Аликин;Родина Москва;–;90.00;З ПЦ;–;–;0.47;–;0 %;–;0.95;0.47;0.47;0.47;–;–;–;0.47;–;0.04;27.47;84 %;–;–;–;–;6.16;77 %;1.89;75 %;–;–;3.79;75 %;–;–;2.37;0.47;–;7.11;0.47;–;11.84;68 %;10.42;68 %;1.42;67 %;6.16;69 %;–;–;–;–;0.47;100 %;7.11;3.79;2.00;0.95;–;–;50.68;42.16;83 %;0 %;–;–;0.47;–;0.09;–;0.00;0.89;1.44;-0.55;0.10;0.10;23.21;–;–;4.74;1.42;–;2.84;–;8.5;7.11;0.95;4.26;–;–;0.47
Тигран Аванесян;Балтика;–;90.00;ЗП Ц;–;–;0.00;–;–;–;2.12;–;–;–;–;–;–;3.18;–;0.14;16.94;75 %;–;–;–;–;4.24;25 %;2.12;50 %;–;–;3.18;33 %;–;–;4.24;1.6;2.12;4.24;3.18;1.6;14.82;36 %;9.53;22 %;5.29;60 %;5.29;60 %;–;–;–;–;3.18;0 %;4.24;8.47;4.00;–;–;4.24;50.82;31.76;63 %;0 %;2.12;1.6;–;–;0.04;–;0.00;0.83;1.25;-0.42;–;–;12.71;–;–;1.6;1.6;–;1.6;–;5.29;2.12;3.18;3.18;–;–;0.00
Михаил Бакаев;Алания Владикавказ;–;90.00;АП Ц;–;–;0.00;–;–;–;1.45;0.73;–;–;0.73;–;–;1.45;0.73;0.06;48.63;75 %;0.73;0 %;–;–;16.69;57 %;2.90;25 %;–;–;–;–;2.18;67 %;12.34;0.73;0.73;3.63;1.45;2.18;21.05;45 %;12.34;41 %;8.71;50 %;2.18;67 %;1.45;100 %;0.73;100 %;7.98;36 %;4.35;10.16;2.00;0.73;–;0.73;88.55;63.15;71 %;50 %;0.73;–;–;0.07;0.04;–;0.00;1.47;1.2;0.46;–;–;36.29;–;–;9.44;0.73;–;–;1.45;9.44;5.8;4.35;–;1.45;0.73;2.90
Солтмурад Бакаев;Рубин Казань;–;90.00;П Л;–;–;0.00;–;–;–;2.31;–;–;–;4.62;–;–;–;–;–;36.92;56 %;–;–;4.62;50 %;13.85;67 %;2.31;0 %;–;–;–;–;6.92;67 %;13.85;2.31;2.31;2.31;–;2.31;16.15;43 %;9.23;50 %;6.92;33 %;–;–;–;–;–;–;6.92;33 %;2.31;6.92;3.00;–;2.31;6.92;66.92;39.23;59 %;–;–;–;–;–;–;–;–;0.51;0.99;-0.48;–;–;20.77;–;2.31;9.23;–;–;–;4.62;6.92;4.62;2.31;–;–;–;2.31
Андрей Батютин;Шинник;–;90.00;АП Л;–;–;0.00;–;–;–;3.27;1.64;–;–;–;1.64;3.27;–;–;–;24.55;73 %;1.64;0 %;1.64;0 %;1.64;0 %;–;–;–;–;–;–;3.27;0 %;11.45;1.64;–;4.91;–;–;19.64;17 %;1.64;0 %;18.00;18 %;1.64;0 %;3.27;50 %;1.64;0 %;0.00;–;3.27;3.27;6.00;–;–;9.82;50.73;27.82;55 %;–;–;–;–;–;–;–;–;0.87;2.57;-1.70;0.02;0.01;18.00;–;–;–;–;–;–;–;3.27;0.00;3.27;–;1.64;–;0.00
Руслан Байтуков;Родина Москва;–;90.00;З П;–;–;0.00;–;–;–;–;0.94;–;1.88;–;–;–;–;–;–;45.00;69 %;–;–;0.94;0 %;12.19;69 %;2.81;33 %;0.94;100 %;6.56;43 %;4.69;80 %;5.62;2.81;–;2.81;–;1.88;10.31;73 %;7.50;63 %;2.81;100 %;4.69;80 %;0.94;100 %;–;–;1.88;50 %;4.69;5.62;1.00;0.94;–;–;67.50;50.62;75 %;–;–;–;–;0.09;–;–;–;0.75;1.28;-0.53;0.03;0.03;30.94;–;–;8.44;0.94;0.94;2.81;3.75;7.50;4.69;2.81;3.75;0.94;–;0.94
Никита Богатырев;Енисей Красноярск;–;90.00;З ПЦ;–;–;0.00;–;–;–;1.15;–;–;–;–;–;–;–;–;–;90.00;92 %;–;–;–;–;21.92;84 %;2.31;50 %;–;–;15.00;69 %;–;–;6.92;2.31;–;9.23;2.31;3.46;11.54;60 %;10.38;56 %;1.15;100 %;3.46;67 %;1.15;100 %;–;–;1.15;100 %;4.62;10.38;1.00;1.15;1.15;–;120.00;108.46;90 %;–;–;–;–;–;–;–;–;1.29;0.23;1.6;–;–;83.08;–;–;18.46;1.15;–;10.38;–;6.92;5.77;1.15;2.31;1.15;–;1.15
Владислав Брагин;ФК Волгарь;–;90.00;ЗП ПЦ;–;–;1.76;–;0 %;–;1.76;–;–;–;–;–;–;1.76;–;0.37;19.41;73 %;–;–;1.76;0 %;3.53;50 %;–;–;–;–;–;–;1.76;0 %;8.82;–;–;1.76;–;1.76;14.12;63 %;1.76;100 %;12.35;57 %;5.29;67 %;3.53;50 %;–;–;1.76;100 %;0.00;–;3.00;–;–;5.29;37.06;24.71;67 %;0 %;1.76;–;–;–;0.21;–;0.00;0.55;1.71;-1.16;–;–;14.12;–;–;1.76;–;–;–;–;8.82;1.76;7.6;3.53;1.76;–;1.76
Александр Бутенко;ФК Волгарь;–;90.00;ЗП П;–;–;0.00;–;–;–;4.29;–;–;–;–;–;–;–;–;–;30.00;86 %;–;–;–;–;4.29;100 %;–;–;–;–;–;–;–;–;12.86;–;–;–;–;8.57;21.43;40 %;4.29;100 %;17.14;25 %;4.29;0 %;12.86;33 %;12.86;33 %;4.29;100 %;4.29;–;1.00;–;–;4.29;64.29;47.14;73 %;–;–;–;–;0.34;–;–;–;2.57;0.04;2.53;–;–;25.71;–;–;4.29;–;–;–;–;8.57;4.29;4.29;–;4.29;4.29;4.29
Артём Быков;СКА-Хабаровск;–;90.00;З ПЦ;–;–;0.00;–;–;–;–;–;–;–;–;–;–;–;–;–;30.00;100 %;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;15.00;–;–;7.50;100 %;7.50;100 %;0.00;–;–;–;–;–;–;–;7.50;100 %;7.50;–;1.00;–;–;7.50;45.00;45.00;100 %;–;–;–;–;–;–;–;–;0.45;–;0.45;–;–;30.00;–;–;–;–;–;–;–;7.50;7.50;0.00;–;–;–;7.50
Евгений Черкес;Нефтехимик Нижнекамск;–;90.00;ЗП ЛЦ;–;–;0.00;–;–;–;–;6.43;–;–;–;–;–;–;–;–;28.93;89 %;–;–;–;–;6.43;100 %;–;–;–;–;–;–;–;–;–;–;–;6.43;–;3.21;16.07;60 %;12.86;50 %;3.21;100 %;3.21;100 %;–;–;–;–;6.43;0 %;6.43;3.21;4.00;–;–;12.86;57.86;48.21;83 %;–;–;–;–;–;–;–;–;1.12;0.90;0.23;–;–;25.71;–;–;6.43;–;–;–;–;9.64;6.43;3.21;3.21;–;–;0.00
Тьяго Кунха Родригеш Серра;Велес Москва;–;90.00;АП Л;–;–;0.00;–;–;–;–;–;–;–;–;–;–;–;–;–;11.25;100 %;–;–;–;–;–;–;–;–;–;–;–;–;–;–;5.62;–;5.62;–;–;–;5.62;0 %;0.00;–;5.62;0 %;–;–;5.62;0 %;5.62;0 %;0.00;–;0.00;–;1.00;–;–;5.62;22.50;11.25;50 %;–;–;–;–;–;–;–;–;–;–;0.00;–;–;11.25;–;–;–;–;–;–;–;–;0.00;0.00;–;–;–;0.00
