Футболист;Команда;Индекс;Минут на поле;Позиция;Голы;Передачи голевые;Голевые моменты;Голевые моменты удачные;Голевые моменты удачные. %;Голевые моменты создал;Фолы;Фолы на игроке;Голевые ошибки;Грубые ошибки;Желтые карточки;Красные карточки;Офсайды;Удары;Удары в створ;xG (ожидаемые голы);Передачи;Передачи точные. %;Передачи ключевые;Передачи ключевые точные. %;Навесы;Навесы точные. %;Передачи прогрессивные;Передачи прогрессивные точные. %;Передачи длинные;Передачи длинные точные. %;Передачи сверхдлинные;Передачи сверхдлинные точные. %;Передачи вперед в финальную треть;Передачи вперед в финальную треть точные. %;Передачи в штрафную;Передачи в штрафную точные. %;Потери;Потери мяча на своей половине;Обработки мяча неудачные;Овладевания мячом;Овладевания мячом на половине поля соперника;Ведения мяча;Единоборства;Единоборства удачные. %;Единоборства в обороне;Единоборства в обороне удачные. %;Единоборства в атаке;Единоборства в атаке удачные. %;Единоборства вверху;Единоборства вверху удачные. %;Обводки;Обводки удачные. %;Обводки в финальной трети поля;Обводки в финальной трети поля удачные. %;Отборы;Отборы удачные. %;Перехваты;Подборы;Матчей сыграно;Появление в стартовом составе;Был заменен;Вышел на замену;ТТД;ТТД удачные;ТТД удачные. %;Удары точные. %;Удары мимо;Удары перехваченные;Удары в штангу / перекладину;xA (ожидаемые передачи);xGPS (xG на удар);xGPG (xG на гол);xGC (конверсия xG);xGT (xG при игроке на поле);xGOPP (xG соперника при игроке на поле);NxG (чистый xG. разница xGT - xGOPP);xGD (оборонительный xG);xGDPS (оборонительный xG на удар);Передачи точные;Передачи ключевые точные;Навесы точные;Передачи прогрессивные точные;Передачи длинные точные;Передачи сверхдлинные точные;Передачи вперед в финальную треть точные;Передачи в штрафную точные;Единоборства удачные;Единоборства в обороне удачные;Единоборства в атаке удачные;Единоборства вверху удачные;Обводки удачные;Обводки в финальной трети поля удачные;Отборы удачные
Максим Беляев;Ленинградец;–;90;З ЛЦ;–;–;–;–;–;–;0.47;0.47;–;–;–;–;–;–;–;–;39.84;92 %;–;–;–;–;10.78;87 %;2.81;100 %;–;–;3.75;88 %;0.47;100 %;3.28;1.88;0.47;11.25;3.28;0.94;12.19;77 %;11.72;80 %;0.47;0 %;2.81;83 %;0.47;0 %;0.47;0 %;3.75;75 %;6.9;6.9;2;0.94;–;–;67.03;60.47;90 %;–;–;–;–;–;–;–;–;0.76;0.65;0.11;0.07;0.05;36.56;–;–;9.38;2.81;–;3.28;0.47;9.38;9.38;–;2.34;–;–;2.81
Егор Данилкин;ФК Акрон Тольятти;–;90;З ЛЦ;–;–;–;–;–;–;0.47;0.94;–;–;0.47;–;–;–;–;–;52.5;85 %;–;–;–;–;7.5;81 %;3.75;75 %;0.47;100 %;4.22;67 %;–;–;3.28;1.41;0.47;9.38;–;1.41;9.84;76 %;8.91;74 %;0.94;100 %;4.69;80 %;–;–;–;–;0.94;100 %;9.38;6.56;2;0.94;–;–;80.62;69.84;87 %;–;–;–;–;0.01;–;–;–;1.43;0.91;0.52;0.07;0.08;44.53;–;–;6.9;2.81;0.47;2.81;–;7.5;6.56;0.94;3.75;–;–;0.94
Алексей Гречкин;Черноморец;–;90;З ЛЦ;–;–;–;–;–;–;–;0.46;–;1.38;–;–;–;0.46;–;0.04;51.23;84 %;–;–;–;–;12;65 %;7.85;76 %;0.46;100 %;7.38;69 %;0.46;0 %;4.15;2.31;–;6.92;0.46;3.69;5.8;18 %;4.15;22 %;0.92;0 %;3.23;29 %;0.46;0 %;–;–;0.92;0 %;7.85;10.62;2;0.92;–;–;79.85;66.92;84 %;0 %;0.46;–;–;–;0.09;–;0;0.41;1.2;-0.61;0.08;0.06;42.92;–;–;7.85;6;0.46;5.8;–;0.92;0.92;–;0.92;–;–;–
Александр Клещенко;Родина Москва;–;90;З ЛЦ;–;–;–;–;–;0.46;2.31;–;–;0.46;–;–;–;–;–;–;37.85;94 %;0.46;100 %;–;–;12;88 %;2.31;80 %;–;–;7.38;81 %;–;–;0.92;–;0.46;5.8;0.92;1.38;12;58 %;11.08;58 %;0.92;50 %;6.46;57 %;0.46;100 %;–;–;0.92;50 %;5.54;4.15;2;0.92;–;–;61.85;54;87 %;–;–;–;–;–;–;–;–;1.81;0.63;1.19;0.18;0.08;35.54;0.46;–;10.62;1.85;–;6;–;6.92;6.46;0.46;3.69;0.46;–;0.46
Никита Котин;Шинник;–;90;З ЛЦ;–;–;–;–;–;0.47;1.88;0.47;–;0.47;0.47;–;–;0.47;–;0.01;52.03;85 %;0.94;50 %;–;–;17.81;76 %;7.3;53 %;0.47;100 %;8.44;50 %;1.88;50 %;2.81;0.47;0.47;5.62;0.47;2.34;9.38;60 %;7.5;56 %;1.88;75 %;4.22;56 %;0.94;100 %;–;–;2.34;60 %;5.16;6.56;2;0.94;–;–;76.41;63.75;83 %;0 %;0.47;–;–;0.05;0.02;–;0;1.44;1.18;0.26;0.09;0.06;44.06;0.47;–;13.59;3.75;0.47;4.22;0.94;5.62;4.22;1.41;2.34;0.94;–;1.41
Никита Маньков;Сокол Саратов;–;90;З ЛЦ;–;–;–;–;–;–;3.21;–;3.21;6.43;–;–;–;–;–;–;51.43;81 %;–;–;–;–;6.43;50 %;3.21;0 %;–;–;3.21;0 %;–;–;9.64;6.43;3.21;6.43;–;–;12.86;50 %;12.86;50 %;–;–;9.64;33 %;–;–;–;–;–;–;3.21;6.43;1;–;–;3.21;77.14;57.86;75 %;–;–;–;–;–;–;–;–;1.35;2.6;-1.25;0.13;0.04;41.79;–;–;3.21;–;–;–;–;6.43;6.43;–;3.21;–;–;–
Константин Нижегородов;Арсенал Тула;–;90;З ЛЦ;–;–;–;–;–;–;0.94;0.94;–;0.47;–;–;–;–;–;–;33.75;81 %;–;–;–;–;7.3;53 %;2.34;40 %;0.47;100 %;4.22;33 %;–;–;3.75;0.94;–;7.97;–;1.88;15.94;82 %;13.59;83 %;2.34;80 %;7.3;93 %;–;–;–;–;5.16;64 %;4.22;7.3;2;0.94;–;–;64.22;54.84;85 %;–;–;–;–;–;–;–;–;0.48;0.81;-0.33;0.01;0.03;27.19;–;–;3.75;0.94;0.47;1.41;–;13.12;11.25;1.88;6.56;–;–;3.28
Евгений Осипов;Кубань Краснодар;–;90;З ЛЦ;–;–;–;–;–;–;0.9;0.45;0.9;1.36;–;–;–;0.9;0.45;0.11;42.06;87 %;–;–;0.45;0 %;12.66;75 %;5.43;67 %;0.9;50 %;5.88;62 %;0.9;50 %;3.62;0.45;0.45;4.7;0.45;2.26;10.4;74 %;6.33;86 %;4.7;56 %;8.14;72 %;–;–;–;–;0.45;100 %;2.26;4.97;2;0.9;–;–;63.32;54.27;86 %;50 %;0.45;–;–;0.04;0.12;–;0;1.19;0.95;0.24;0.09;0.05;36.63;–;–;9.5;3.62;0.45;3.62;0.45;7.69;5.43;2.26;5.88;–;–;0.45
Валентин Пальцев;КамАЗ Набережные Челны;–;90;З ЛЦ;–;–;–;–;–;–;0.92;2.77;0.46;2.77;–;–;–;0.46;–;0.01;55.38;72 %;–;–;0.92;0 %;14.31;42 %;4.62;30 %;2.31;20 %;8.77;32 %;2.77;17 %;8.77;2.31;–;8.31;0.92;3.23;17.54;68 %;12.92;79 %;4.62;40 %;8.31;72 %;1.38;0 %;0.92;0 %;3.69;63 %;6.92;12;2;0.92;–;–;96;74.31;77 %;0 %;0.46;–;–;0.06;0.02;–;0;0.57;1.44;-0.87;0.27;0.1;39.69;–;–;6;1.38;0.46;2.77;0.46;12;10.15;1.85;6;–;–;2.31
Никита Печенкин;Тюмень;–;90;З ЛЦ;–;–;–;–;–;–;0.93;0.47;–;0.47;0.47;–;–;–;–;–;49.43;77 %;–;–;–;–;14.92;56 %;3.26;43 %;1.87;25 %;6.99;33 %;1.4;0 %;4.2;1.4;0.47;10.26;1.4;2.8;19.12;66 %;16.79;69 %;2.33;40 %;10.26;73 %;0.47;100 %;–;–;0.93;100 %;6.99;6.53;2;0.93;–;–;87.67;69.48;79 %;–;–;–;–;–;–;–;–;1.8;1;0.08;0.01;0.02;38.24;–;–;8.39;1.4;0.47;2.33;–;12.59;11.66;0.93;7.46;0.47;–;0.93
Антон Полюткин;КамАЗ Набережные Челны;–;90;З ЛЦ;–;–;0.51;–;0 %;–;–;–;0.51;0.51;–;–;–;0.51;0.51;0.09;52.97;89 %;–;–;–;–;11.31;86 %;–;–;–;–;3.6;71 %;–;–;3.9;1.54;–;8.23;2.57;1.3;18.51;81 %;16.46;81 %;2.6;75 %;11.31;91 %;0.51;100 %;–;–;2.6;50 %;5.14;6.17;2;1.3;0.51;–;84.86;75.6;89 %;100 %;–;–;–;–;0.17;–;0;0.49;1.35;-0.86;0.12;0.12;47.31;–;–;9.77;–;–;2.57;–;14.91;13.37;1.54;10.29;0.51;–;1.3
Егор Прошкин;ФК Волгарь;–;90;З ЛЦ;–;–;–;–;–;–;2.37;–;–;7.11;–;–;–;–;–;–;56.84;75 %;–;–;–;–;16.58;57 %;4.74;0 %;2.37;0 %;14.21;33 %;2.37;0 %;9.47;2.37;–;2.37;–;7.11;9.47;50 %;7.11;33 %;2.37;100 %;7.11;67 %;–;–;–;–;–;–;4.74;4.74;2;–;–;4.74;82.89;63.95;77 %;–;–;–;–;–;–;–;–;0.28;3.1;-2.72;0.14;0.06;42.63;–;–;9.47;–;–;4.74;–;4.74;2.37;2.37;4.74;–;–;–
Савелий Ратников;КамАЗ Набережные Челны;–;90;З ЛЦ;–;–;–;–;–;–;–;–;–;4.74;–;–;–;–;–;–;9.47;100 %;–;–;–;–;4.74;100 %;–;–;–;–;–;–;–;–;4.74;4.74;–;4.74;–;–;9.47;0 %;9.47;0 %;–;–;4.74;0 %;–;–;–;–;4.74;0 %;9.47;14.21;1;–;–;4.74;52.11;42.63;82 %;–;–;–;–;–;–;–;–;1.37;2.32;-0.95;0.43;0.09;9.47;–;–;4.74;–;–;–;–;–;–;–;–;–;–;–
Томас Рукас;СКА-Хабаровск;–;90;З ЛЦ;–;–;–;–;–;–;0.47;0.47;–;–;0.47;–;–;–;–;–;50.36;92 %;–;–;–;–;9.79;76 %;4.66;90 %;1.4;67 %;3.73;63 %;–;–;2.8;0.93;–;6.6;–;0.47;10.73;61 %;8.86;74 %;1.87;0 %;6.99;67 %;–;–;–;–;–;–;9.79;3.26;2;0.93;–;–;75.08;66.68;89 %;–;–;–;–;–;–;–;–;1.2;1.26;-0.24;–;–;46.17;–;–;7.46;4.2;0.93;2.33;–;6.53;6.53;–;4.66;–;–;–
Евгений Шляков;Торпедо Москва;–;90;З ЛЦ;–;0.47;–;–;–;0.94;0.47;–;–;–;–;–;0.47;–;–;–;25.45;72 %;0.47;100 %;0.47;0 %;8.1;59 %;3.3;57 %;0.47;100 %;5.65;50 %;2.36;60 %;5.18;1.88;–;8.1;1.41;3.3;11.31;71 %;9.42;75 %;1.88;50 %;3.77;88 %;0.94;50 %;–;–;2.83;83 %;5.65;7.54;2;0.94;–;–;54.19;43.82;81 %;–;–;–;–;0.51;–;–;–;1.5;1.33;0.17;0.02;0.02;18.38;0.47;–;4.71;1.88;0.47;2.83;1.41;8.1;7.7;0.94;3.3;0.47;–;2.36
Идар Шумахов;Динамо Махачкала;–;90;З ЛЦ;–;–;1.41;–;0 %;0.94;0.94;1.41;–;0.47;–;–;–;1.88;0.47;0.3;66.91;87 %;–;–;–;–;15.55;76 %;0.47;100 %;–;–;8.95;74 %;0.47;100 %;5.65;0.94;0.47;6.6;1.88;0.94;16.49;66 %;12.25;65 %;4.24;67 %;7.54;69 %;0.94;50 %;–;–;3.77;63 %;5.65;10.84;2;0.94;–;–;104.14;88.12;85 %;25 %;0.94;–;0.47;–;0.16;–;0;1.6;0.65;0.41;–;–;58.43;–;–;11.78;0.47;–;6.6;0.47;10.84;8.1;2.83;5.18;0.47;–;2.36
Виталий Стежко;Енисей Красноярск;–;90;З ЛЦ;0.46;–;0.46;0.46;100 %;–;1.85;1.38;0.46;0.92;0.92;–;–;0.92;0.46;0.15;63.69;93 %;–;–;–;–;12.46;81 %;0.46;0 %;0.46;0 %;5.8;73 %;0.46;100 %;3.23;2.31;0.46;11.54;2.31;1.85;18.46;78 %;14.77;75 %;3.69;88 %;11.08;79 %;0.46;100 %;–;–;2.31;60 %;7.38;5.8;2;0.92;–;–;99.23;90;91 %;50 %;0.46;–;–;0.01;0.16;0.33;3.3;0.95;0.77;0.18;0.01;0.03;59.54;–;–;10.15;–;–;3.69;0.46;14.31;11.08;3.23;8.77;0.46;–;1.38
Азамат Засеев;Алания Владикавказ;–;90;З ЛЦ;–;–;–;–;–;–;0.95;–;0.95;0.95;–;–;–;–;–;–;57.79;92 %;–;–;–;–;11.37;75 %;6.63;71 %;0.95;100 %;4.74;60 %;1.89;50 %;1.89;–;–;8.53;0.95;–;8.53;56 %;8.53;56 %;–;–;3.79;75 %;–;–;–;–;2.84;33 %;6.63;11.37;1;0.95;–;–;85.26;76.74;90 %;–;–;–;–;–;–;–;–;0.7;0.48;0.22;–;–;53.05;–;–;8.53;4.74;0.95;2.84;0.95;4.74;4.74;–;2.84;–;–;0.95
Богдан Зорин;Нефтехимик Нижнекамск;–;90;З ЛЦ;–;–;–;–;–;–;1.44;0.48;0.96;0.96;0.48;–;–;0.48;–;0.07;31.12;77 %;0.48;0 %;–;–;9.1;58 %;3.35;43 %;0.96;0 %;6.22;46 %;0.96;0 %;3.83;0.96;–;10.05;–;0.48;11.01;65 %;8.62;67 %;2.39;60 %;1.91;25 %;0.48;100 %;–;–;2.39;20 %;13.88;7.18;2;0.96;–;–;65.11;53.62;82 %;0 %;0.48;–;–;–;0.14;–;0;1.17;0.86;0.32;0.04;0.05;23.94;–;–;5.27;1.44;–;2.87;–;7.18;5.74;1.44;0.48;0.48;–;0.48
Илья Зуев;ФК Волгарь;–;90;З ЛЦ;–;–;–;–;–;–;–;1.9;0.95;1.43;0.48;–;–;–;–;–;52.38;85 %;–;–;0.95;0 %;13.33;71 %;5.24;45 %;2.38;20 %;5.24;64 %;2.38;20 %;4.29;0.95;0.48;9.52;0.95;4.76;16.19;74 %;11.9;76 %;4.29;67 %;7.62;63 %;0.95;100 %;–;–;2.38;100 %;5.71;8.57;2;0.95;–;–;88.1;75.24;85 %;–;–;–;–;0.03;–;–;–;0.87;1.76;-0.89;–;–;44.29;–;–;9.52;2.38;0.48;3.33;0.48;11.9;9.5;2.86;4.76;0.95;–;2.38
Леонардо;Химки;–;90;З ЛЦ;–;–;0.47;–;0 %;–;1.41;1.88;–;–;0.47;–;–;0.47;–;0.1;48.06;78 %;–;–;–;–;14.14;60 %;6.13;62 %;0.47;100 %;9.42;60 %;1.41;33 %;8.1;2.83;0.94;8.48;1.88;1.41;21.2;78 %;18.38;79 %;2.83;67 %;9.42;70 %;0.47;100 %;–;–;2.36;60 %;7.7;7.7;2;0.94;–;–;88.59;72.09;81 %;0 %;–;0.47;–;–;0.21;–;0;0.96;1.58;-0.62;0.09;0.09;37.7;–;–;8.48;3.77;0.47;5.65;0.47;16.49;14.61;1.88;6.6;0.47;–;1.41
Неманья Анджелкович;ФК Акрон Тольятти;–;90;З ПЦ;–;–;0.94;–;0 %;–;1.88;0.94;–;–;0.94;–;–;0.94;0.94;0.13;31.88;88 %;–;–;–;–;7.5;50 %;5.62;50 %;0.94;100 %;1.88;0 %;–;–;2.81;0.94;–;4.69;–;–;6.56;100 %;3.75;100 %;2.81;100 %;2.81;100 %;0.94;100 %;–;–;1.88;100 %;6.56;7.5;1;0.94;–;–;54.38;50.62;93 %;100 %;–;–;–;–;0.14;–;0;1.35;0.45;0.9;0.05;0.05;28.12;–;–;3.75;2.81;0.94;–;–;6.56;3.75;2.81;2.81;0.94;–;1.88
Алан Багаев;Алания Владикавказ;–;90;З ПЦ;–;–;–;–;–;–;0.47;1.42;–;–;0.47;–;–;0.47;–;0.01;72.95;89 %;–;–;0.95;0 %;19.42;78 %;7.58;63 %;2.37;40 %;9;68 %;2.84;33 %;4.74;0.47;–;14.68;1.89;1.89;16.58;86 %;13.74;90 %;2.84;67 %;10.42;95 %;–;–;–;–;1.89;50 %;5.68;9.95;2;0.95;–;–;107.53;96.63;90 %;0 %;–;0.47;–;0.09;0.02;–;0;1.3;0.42;0.61;–;–;64.89;–;–;15.16;4.74;0.95;6.16;0.95;14.21;12.32;1.89;9.95;–;–;0.95
Азат Байрыев;Кубань Краснодар;–;90;З ПЦ;–;–;–;–;–;–;1.8;0.9;0.9;0.9;0.9;–;–;0.9;–;0.13;42.3;91 %;–;–;–;–;8.1;78 %;–;–;–;–;1.8;100 %;–;–;1.8;1.8;–;3.6;0.9;3.6;7.2;63 %;6.3;57 %;0.9;100 %;2.7;67 %;–;–;–;–;2.7;33 %;4.5;5.4;1;0.9;–;–;64.8;57.6;89 %;0 %;–;0.9;–;–;0.14;–;0;0.85;1.2;-0.34;0.09;0.05;38.7;–;–;6.3;–;–;1.8;–;4.5;3.6;0.9;1.8;–;–;0.9
Руслан Байтуков;Тюмень;–;90;З ПЦ;–;–;0.47;–;0 %;–;0.93;0.47;0.47;0.93;0.47;–;–;0.47;0.47;0.04;47.1;82 %;–;–;–;–;10.73;52 %;2.8;67 %;–;–;3.26;71 %;0.93;100 %;5.13;2.33;–;6.99;–;1.4;14.46;81 %;12.12;85 %;2.33;60 %;8.39;89 %;0.93;100 %;–;–;1.87;75 %;6.53;6.6;2;0.93;–;–;76.94;65.75;85 %;100 %;–;–;–;–;0.08;–;0;1.8;1;0.08;0.07;0.05;38.7;–;–;5.6;1.87;–;2.33;0.93;11.66;10.26;1.4;7.46;0.93;–;1.4
Кирилл Большаков;Арсенал Тула;–;90;З ПЦ;–;–;–;–;–;–;0.71;–;–;–;–;–;–;0.71;–;0.01;32.14;76 %;–;–;0.71;100 %;7.86;45 %;2.86;0 %;0.71;0 %;5.71;50 %;–;–;3.57;0.71;0.71;9.29;2.86;0.71;12.86;83 %;11.43;81 %;1.43;100 %;6.43;89 %;–;–;–;–;4.29;67 %;4.29;10.71;2;0.71;–;0.71;63.57;52.14;82 %;0 %;–;0.71;–;–;0.02;–;0;0.53;0.7;-0.17;0.17;0.08;24.29;–;0.71;3.57;–;–;2.86;–;10.71;9.29;1.43;5.71;–;–;2.86
Иван Чудин;ФК Акрон Тольятти;–;90;З ПЦ;–;–;–;–;–;–;0.94;–;–;–;–;–;–;–;–;–;45;81 %;–;–;0.47;100 %;7.5;56 %;3.75;63 %;0.47;0 %;4.22;56 %;1.88;25 %;3.75;2.34;0.47;7.3;2.34;2.81;7.3;73 %;5.62;83 %;1.41;33 %;1.88;75 %;0.47;0 %;–;–;2.34;60 %;7.5;4.22;2;0.94;–;–;67.03;56.25;84 %;–;–;–;–;–;–;–;–;1.43;0.91;0.52;0.05;0.05;36.56;–;0.47;4.22;2.34;–;2.34;0.47;5.16;4.69;0.47;1.41;–;–;1.41
Роман Емельянов;Шинник;–;90;З ПЦ;–;–;–;–;–;–;0.94;–;–;–;–;–;–;–;–;–;61.88;98 %;–;–;–;–;11.25;100 %;1.88;100 %;–;–;4.69;100 %;0.94;100 %;0.94;0.94;–;10.31;2.81;1.88;15;69 %;13.12;71 %;1.88;50 %;1.88;100 %;–;–;–;–;2.81;0 %;3.75;7.5;1;0.94;–;–;90;84.38;94 %;–;–;–;–;–;–;–;–;1.48;0.67;0.81;–;–;60.94;–;–;11.25;1.88;–;4.69;0.94;10.31;9.38;0.94;1.88;–;–;–
Андрей Евдокимов;Сокол Саратов;–;90;З ПЦ;0.5;–;0.5;0.5;100 %;–;0.5;0.5;0.99;2.49;–;–;–;0.99;0.5;0.37;37.29;88 %;–;–;0.5;0 %;7.96;56 %;3.98;38 %;0.5;0 %;4.48;56 %;0.99;0 %;2.98;1.49;0.5;7.96;1.49;1.49;10.94;59 %;9.45;53 %;1.49;100 %;5.47;55 %;–;–;–;–;0.99;50 %;8.45;4.48;2;0.99;0.5;–;65.14;55.19;85 %;50 %;0.5;–;–;–;0.37;0.74;1.35;1.27;1.82;-0.55;0.29;0.2;32.82;–;–;4.48;1.49;–;2.49;–;6.46;4.97;1.49;2.98;–;–;0.5
Херман Хулио Сесар Феррейра;Енисей Красноярск;–;90;З ПЦ;–;–;–;–;–;–;0.46;2.31;–;–;–;–;–;0.46;–;0.04;70.62;95 %;–;–;–;–;10.62;91 %;1.85;75 %;0.46;0 %;4.62;90 %;0.92;50 %;1.38;–;–;8.77;0.46;4.15;14.31;65 %;12;69 %;2.31;40 %;6.92;67 %;–;–;–;–;2.77;100 %;5.8;5.54;2;0.92;–;–;100.15;90.92;91 %;0 %;0.46;–;–;–;0.08;–;0;0.95;0.77;0.18;0.08;0.04;66.92;–;–;9.69;1.38;–;4.15;0.46;9.23;8.31;0.92;4.62;–;–;2.77
Денис Фомин;Черноморец;–;90;З ПЦ;–;–;–;–;–;–;0.92;–;0.46;1.38;0.46;–;–;–;–;–;43.38;82 %;–;–;0.46;0 %;14.31;68 %;7.38;75 %;1.85;50 %;11.54;68 %;1.38;0 %;3.69;0.92;–;6.92;0.46;2.31;13.85;57 %;12;54 %;1.85;75 %;6.92;67 %;0.92;100 %;0.92;100 %;3.23;57 %;7.38;5.54;2;0.92;–;–;72.46;58.62;81 %;–;–;–;–;–;–;–;–;0.41;1.2;-0.61;0.11;0.08;35.54;–;–;9.69;5.54;0.92;7.85;–;7.85;6.46;1.38;4.62;0.92;0.92;1.85
Петар Голубович;Химки;–;90;З ПЦ;–;–;–;–;–;–;0.94;–;1.88;1.88;–;–;–;–;–;–;47.81;88 %;–;–;0.94;100 %;5.62;50 %;4.69;40 %;0.94;0 %;6.56;43 %;0.94;0 %;1.88;0.94;0.94;5.62;–;–;12.19;85 %;9.38;80 %;2.81;100 %;6.56;71 %;–;–;–;–;0.94;100 %;7.5;9.38;1;0.94;–;–;79.69;70.31;88 %;–;–;–;–;–;–;–;–;0.63;1.12;-0.49;–;–;42.19;–;0.94;2.81;1.88;–;2.81;–;10.31;7.5;2.81;4.69;–;–;0.94
Никита Калугин;Торпедо Москва;–;90;З ПЦ;–;–;–;–;–;–;1.41;–;–;1.41;0.47;–;–;–;–;–;28.74;75 %;–;–;0.47;0 %;7.7;47 %;2.36;20 %;0.47;0 %;4.24;44 %;0.94;50 %;4.71;0.47;–;8.48;0.94;0.47;15.08;56 %;14.61;55 %;0.47;100 %;5.65;58 %;0.47;100 %;0.47;100 %;0.94;100 %;7.7;9.42;2;0.94;–;–;60.79;47.12;78 %;–;–;–;–;–;–;–;–;1.5;1.33;0.17;0.07;0.14;21.68;–;–;3.3;0.47;–;1.88;0.47;8.48;8.1;0.47;3.3;0.47;0.47;0.94
Иван Хомуха;ФК Волгарь;–;90;З ПЦ;–;–;–;–;–;–;1.6;0.53;–;0.53;–;–;–;–;–;–;57.51;82 %;–;–;–;–;17.04;66 %;4.26;50 %;1.7;0 %;6.92;62 %;–;–;4.26;1.7;–;5.33;0.53;4.26;12.78;71 %;10.65;70 %;2.13;75 %;9.5;65 %;–;–;–;–;0.53;100 %;5.86;7.99;2;1.7;0.53;–;88.4;74.56;84 %;–;–;–;–;0.04;–;–;–;0.94;1.61;-0.67;–;–;47.4;–;–;11.18;2.13;–;4.26;–;9.5;7.46;1.6;5.86;–;–;0.53
Владимир Ковачевич;Динамо Махачкала;–;90;З ПЦ;–;–;0.47;–;0 %;0.47;0.47;0.94;–;–;–;–;–;0.47;–;0.06;51.83;78 %;0.94;50 %;–;–;9.9;52 %;2.83;33 %;–;–;6.13;46 %;0.94;50 %;4.71;0.94;–;5.18;–;0.47;18.85;75 %;14.61;77 %;4.24;67 %;10.84;78 %;–;–;–;–;1.88;75 %;6.13;3.77;2;0.94;–;–;81.52;65.03;80 %;0 %;0.47;–;–;0.25;0.12;–;0;1.6;0.65;0.41;0.04;0.04;40.52;0.47;–;5.18;0.94;–;2.83;0.47;14.14;11.31;2.83;8.48;–;–;1.41
Олег Кожемякин;СКА-Хабаровск;–;90;З ПЦ;0.47;–;0.93;0.47;50 %;–;–;0.47;–;0.47;–;–;–;0.93;0.47;0.29;47.1;88 %;–;–;–;–;8.86;68 %;3.73;63 %;0.93;50 %;4.2;67 %;–;–;5.13;1.87;–;5.13;0.47;0.93;6.99;73 %;5.13;82 %;1.87;50 %;2.33;60 %;0.47;0 %;0.47;0 %;0.93;100 %;6.6;4.2;2;0.93;–;–;66.68;58.76;88 %;50 %;0.47;–;–;–;0.31;0.63;1.59;1.2;1.26;-0.24;0.46;0.14;41.5;–;–;6.6;2.33;0.47;2.8;–;5.13;4.2;0.93;1.4;–;–;0.93
Роман Кудрявцев;Ленинградец;–;90;З ПЦ;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;30;100 %;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;–;20;100 %;20;100 %;–;–;20;100 %;–;–;–;–;–;–;10;10;1;–;–;10;70;70;100 %;–;–;–;–;–;–;–;–;–;2.3;-2.3;–;–;30;–;–;–;–;–;–;–;20;20;–;20;–;–;–
Заурбек Плиев;Родина Москва;–;90;З ПЦ;–;–;–;–;–;–;0.46;–;–;–;0.46;–;–;–;–;–;44.77;92 %;–;–;–;–;6;92 %;1.85;75 %;–;–;3.23;86 %;–;–;1.38;–;–;5.54;1.38;1.85;3.69;63 %;3.69;63 %;–;–;2.31;40 %;–;–;–;–;0.46;100 %;6;2.77;2;0.92;–;–;59.08;54;91 %;–;–;–;–;–;–;–;–;1.81;0.63;1.19;0.06;0.06;41.08;–;–;5.54;1.38;–;2.77;–;2.31;2.31;–;0.92;–;–;0.46
Максим Шоркин;Нефтехимик Нижнекамск;–;90;З ПЦ;–;–;0.48;–;0 %;–;–;–;0.48;0.48;–;–;–;0.48;0.48;0.14;21.06;84 %;–;–;–;–;8.14;71 %;2.39;60 %;0.48;0 %;3.83;50 %;–;–;2.39;0.48;0.48;6.22;0.48;0.48;10.05;71 %;6.7;79 %;3.35;57 %;4.31;67 %;0.48;100 %;–;–;2.39;60 %;5.27;4.31;2;0.96;–;–;42.13;35.43;84 %;100 %;–;–;–;–;0.3;–;0;1.17;0.86;0.32;–;–;17.71;–;–;5.74;1.44;–;1.91;–;7.18;5.27;1.91;2.87;0.48;–;1.44
Захар Волков;Химки;–;90;З ПЦ;–;–;–;–;–;–;3.79;2.84;–;–;–;–;–;–;–;–;50.21;83 %;–;–;–;–;15.16;81 %;5.68;83 %;1.89;100 %;9.47;80 %;2.84;100 %;6.63;4.74;0.95;14.21;1.89;2.84;21.79;65 %;18.95;65 %;2.84;67 %;12.32;54 %;–;–;–;–;0.95;0 %;6.63;12.32;1;0.95;–;–;95.68;78.63;82 %;–;–;–;–;–;–;–;–;1.3;2.5;-0.75;0.44;0.23;41.68;–;–;12.32;4.74;1.89;7.58;2.84;14.21;12.32;1.89;6.63;–;–;–
Дмитрий Гузь;Шинник;–;90;З ПЦ;–;–;–;–;–;–;–;0.8;0.8;0.8;–;–;–;0.8;0.8;0.14;47.41;92 %;–;–;–;–;8.84;82 %;0.8;100 %;0.8;100 %;5.62;86 %;–;–;2.41;1.61;0.8;8.4;1.61;1.61;17.68;73 %;16.07;70 %;1.61;100 %;8.84;55 %;–;–;–;–;1.61;100 %;6.43;4.2;2;0.8;–;0.8;78.75;69.11;88 %;100 %;–;–;–;–;0.17;–;0;1.2;1.61;-0.41;0.18;0.11;43.39;–;–;7.23;0.8;0.8;4.82;–;12.86;11.25;1.61;4.82;–;–;1.61
