Игрок;Команда;Index;Минут на поле;Позиция;Голы;Передачи голевые;Голевые моменты;Голевые моменты удачные;Голевые моменты удачные. %;Голевые моменты создал;Фолы;Фолы на игроке;Голевые ошибки;Грубые ошибки;Желтые карточки;Красные карточки;Офсайды;Удары;Удары в створ;xG (ожидаемые голы);Передачи;Передачи точные. %;Передачи ключевые;Передачи ключевые точные. %;Навесы;Навесы точные. %;Передачи прогрессивные;Передачи прогрессивные точные. %;Передачи длинные;Передачи длинные точные. %;Передачи сверхдлинные;Передачи сверхдлинные точные. %;Передачи вперед в финальную треть;Передачи вперед в финальную треть точные. %;Передачи в штрафную;Передачи в штрафную точные. %;Потери;Потери мяча на своей половине;Обработки мяча неудачные;Овладевания мячом;Овладевания мячом на половине поля соперника;Ведения мяча;Единоборства;Единоборства удачные. %;Единоборства в обороне;Единоборства в обороне удачные. %;Единоборства в атаке;Единоборства в атаке удачные. %;Единоборства вверху;Единоборства вверху удачные. %;Обводки;Обводки удачные. %;Обводки в финальной трети поля;Обводки в финальной трети поля удачные. %;Отборы;Отборы удачные. %;Перехваты;Подборы;Матчей сыграно;Появление в стартовом составе;Был заменен;Вышел на замену;ТТД;ТТД удачные;ТТД удачные. %;Удары точные. %;Удары мимо;Удары перехваченные;Удары в штангу / перекладину;xA (ожидаемые передачи);xGPS (xG на удар);xGPG (xG на гол);xGC (конверсия xG);xGT (xG при игроке на поле);xGOPP (xG соперника при игроке на поле);NxG (чистый xG. разница xGT - xGOPP);xGD (оборонительный xG);xGDPS (оборонительный xG на удар);Передачи точные;Передачи ключевые точные;Навесы точные;Передачи прогрессивные точные;Передачи длинные точные;Передачи сверхдлинные точные;Передачи вперед в финальную треть точные;Передачи в штрафную точные;Единоборства удачные;Единоборства в обороне удачные;Единоборства в атаке удачные;Единоборства вверху удачные;Обводки удачные;Обводки в финальной трети поля удачные;Отборы удачные
Даниил Корнюшин;СКА-Хабаровск;224;79;З П;-;-;1.00;-;0 %;1.00;1.00;-;-;-;-;-;-;1.00;-;0.05;70.00;76 %;-;-;2.00;0 %;14.00;79 %;1.00;0 %;-;-;12.00;92 %;3.00;0 %;9.00;2.00;-;11.00;6.00;4.00;9.00;89 %;5.00;100 %;4.00;75 %;5.00;80 %;1.00;100 %;-;-;1.00;100 %;14.00;3.00;1;1.00;1.00;-;101.00;82.00;81 %;0 %;-;-;1.00;0.31;0.05;-;0.00;0.48;0.87;-0.39;0.25;0.25;53.00;-;-;11.00;-;-;11.00;-;8.00;5.00;3.00;4.00;1.00;-;1.00
Гаррик Левин;Кубань Краснодар;188;79;АП П;-;-;-;-;-;-;-;1.00;-;-;-;-;-;1.00;-;0.02;17.00;71 %;1.00;0 %;1.00;100 %;4.00;25 %;2.00;50 %;-;-;4.00;50 %;2.00;100 %;8.00;2.00;2.00;1.00;-;1.00;16.00;25 %;7.00;29 %;9.00;22 %;5.00;60 %;1.00;0 %;-;-;2.00;0 %;1.00;3.00;1;1.00;1.00;-;41.00;21.00;51 %;0 %;1.00;-;-;0.07;0.02;-;0.00;0.42;0.88;-0.46;-;-;12.00;-;1.00;1.00;1.00;-;2.00;2.00;4.00;2.00;2.00;3.00;-;-;-
Андрей Никитин;СКА-Хабаровск;199;79;АП П;-;-;-;-;-;1.00;-;2.00;-;-;-;-;-;1.00;1.00;0.03;22.00;55 %;1.00;100 %;2.00;50 %;7.00;57 %;1.00;0 %;-;-;3.00;33 %;1.00;100 %;11.00;2.00;4.00;3.00;2.00;2.00;20.00;30 %;5.00;20 %;15.00;33 %;1.00;0 %;8.00;38 %;7.00;43 %;-;-;5.00;4.00;1;1.00;1.00;-;58.00;30.00;52 %;100 %;-;-;-;0.31;0.03;-;0.00;0.48;0.87;-0.39;-;-;12.00;1.00;1.00;4.00;-;-;1.00;1.00;6.00;1.00;5.00;-;3.00;3.00;-
Ислам Жилов;Кубань Краснодар;261;79;ЗЛ;-;-;-;-;-;1.00;-;3.00;-;-;-;-;-;1.00;-;0.01;33.00;85 %;1.00;100 %;2.00;100 %;8.00;63 %;3.00;67 %;-;-;3.00;67 %;3.00;67 %;2.00;2.00;1.00;5.00;1.00;4.00;11.00;82 %;7.00;86 %;4.00;75 %;2.00;50 %;2.00;100 %;1.00;100 %;1.00;100 %;3.00;6.00;1;1.00;1.00;-;59.00;50.00;85 %;0 %;1.00;-;-;-;0.01;-;0.00;0.42;0.88;-0.46;-;-;28.00;1.00;2.00;5.00;2.00;-;2.00;2.00;9.00;6.00;3.00;1.00;2.00;1.00;1.00
Виталий Шитов;Тюмень;194;78;П П;-;-;-;-;-;-;2.00;1.00;-;2.00;-;-;-;1.00;-;0.05;16.00;50 %;-;-;2.00;100 %;5.00;20 %;2.00;50 %;-;-;1.00;0 %;6.00;50 %;12.00;1.00;2.00;4.00;-;2.00;29.00;28 %;13.00;23 %;16.00;31 %;2.00;0 %;7.00;57 %;3.00;33 %;9.00;33 %;6.00;8.00;1;1.00;1.00;-;65.00;33.00;51 %;0 %;1.00;-;-;1.12;0.05;-;0.00;1.60;0.47;1.13;-;-;8.00;-;2.00;1.00;1.00;-;-;3.00;8.00;3.00;5.00;-;4.00;1.00;3.00
Евгений Татаринов;Тюмень;170;78;Ф ЛЦ;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;10.00;90 %;-;-;-;-;2.00;100 %;-;-;-;-;1.00;100 %;-;-;6.00;1.00;1.00;2.00;2.00;-;22.00;32 %;3.00;33 %;19.00;32 %;7.00;14 %;1.00;100 %;-;-;1.00;0 %;2.00;-;1;1.00;1.00;-;35.00;18.00;51 %;-;-;-;-;0.06;-;-;-;1.60;0.47;1.13;-;-;9.00;-;-;2.00;-;-;1.00;-;7.00;1.00;6.00;1.00;1.00;-;-
Иван Тимошенко;Родина Москва;209;78;Ф ЛЦ;-;-;2.00;-;0 %;2.00;2.00;1.00;-;-;-;-;1.00;4.00;1.00;0.53;20.00;60 %;2.00;50 %;-;-;3.00;67 %;-;-;-;-;-;-;5.00;40 %;10.00;1.00;1.00;-;-;1.00;20.00;45 %;2.00;50 %;18.00;44 %;7.00;57 %;1.00;100 %;1.00;100 %;-;-;1.00;2.00;1;1.00;1.00;-;49.00;26.00;53 %;25 %;2.00;-;1.00;0.18;0.13;-;0.00;0.88;0.42;0.46;-;-;12.00;1.00;-;2.00;-;-;-;2.00;9.00;1.00;8.00;4.00;1.00;1.00;-
Руслан Аюкин;КамАЗ Набережные Челны;209;77;ЗП Л;-;1.00;-;-;-;1.00;-;-;1.00;1.00;-;-;-;1.00;-;0.02;54.00;83 %;-;-;2.00;0 %;10.00;60 %;3.00;33 %;-;-;5.00;60 %;6.00;33 %;5.00;1.00;-;-;-;3.00;12.00;50 %;10.00;50 %;2.00;50 %;2.00;50 %;2.00;50 %;1.00;0 %;2.00;100 %;4.00;4.00;1;1.00;1.00;-;78.00;62.00;79 %;0 %;-;1.00;-;0.11;0.02;-;0.00;0.42;0.77;-0.35;-;-;45.00;-;-;6.00;1.00;-;3.00;2.00;6.00;5.00;1.00;1.00;1.00;-;2.00
Сослан Кагермазов;Динамо Махачкала;186;77;ЗП П;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-;-;-;-;37.00;57 %;-;-;2.00;0 %;16.00;50 %;2.00;100 %;-;-;12.00;42 %;4.00;0 %;9.00;1.00;1.00;5.00;3.00;1.00;7.00;43 %;5.00;60 %;2.00;0 %;5.00;40 %;1.00;0 %;1.00;0 %;1.00;100 %;5.00;6.00;1;1.00;1.00;-;57.00;36.00;63 %;-;-;-;-;-;-;-;-;1.48;1.24;0.24;0.13;0.13;21.00;-;-;8.00;2.00;-;5.00;-;3.00;3.00;-;2.00;-;-;1.00
Дамир Таликин;КамАЗ Набережные Челны;206;77;АП ПЦ;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-;1.00;-;0.06;32.00;78 %;-;-;1.00;0 %;5.00;40 %;1.00;100 %;-;-;4.00;50 %;3.00;33 %;4.00;-;2.00;2.00;1.00;1.00;14.00;43 %;7.00;57 %;7.00;29 %;5.00;80 %;2.00;50 %;1.00;0 %;3.00;33 %;4.00;2.00;1;1.00;1.00;-;56.00;38.00;68 %;0 %;1.00;-;-;0.02;0.06;-;0.00;0.42;0.77;-0.35;-;-;25.00;-;-;2.00;1.00;-;2.00;1.00;6.00;4.00;2.00;4.00;1.00;-;1.00
Артемий Укомский;КамАЗ Набережные Челны;163;77;Ф Ц;-;-;-;-;-;-;2.00;1.00;-;-;-;-;-;1.00;-;0.11;16.00;69 %;-;-;-;-;2.00;100 %;-;-;-;-;1.00;100 %;-;-;9.00;2.00;3.00;2.00;1.00;-;18.00;39 %;6.00;50 %;12.00;33 %;6.00;67 %;1.00;0 %;1.00;0 %;2.00;50 %;1.00;-;1;1.00;1.00;-;39.00;19.00;49 %;0 %;-;1.00;-;-;0.11;-;0.00;0.42;0.77;-0.35;-;-;11.00;-;-;2.00;-;-;1.00;-;7.00;3.00;4.00;4.00;-;-;1.00
Илья Грузнов;Кубань Краснодар;171;75;Ф Ц;-;-;1.00;-;0 %;-;-;-;-;-;-;-;1.00;1.00;-;0.04;15.00;60 %;-;-;1.00;0 %;7.00;43 %;1.00;0 %;-;-;1.00;0 %;2.00;50 %;14.00;2.00;1.00;1.00;1.00;-;19.00;21 %;2.00;50 %;17.00;18 %;10.00;10 %;1.00;100 %;1.00;100 %;1.00;100 %;2.00;1.00;1;1.00;1.00;-;39.00;16.00;41 %;0 %;-;1.00;-;-;0.04;-;0.00;0.42;0.88;-0.46;-;-;9.00;-;-;3.00;-;-;-;1.00;4.00;1.00;3.00;1.00;1.00;1.00;1.00
Артём Котик;Нефтехимик Нижнекамск;182;75;Ф Ц;-;1.00;-;-;-;1.00;1.00;-;-;-;-;-;-;-;-;-;24.00;67 %;-;-;-;-;2.00;50 %;-;-;-;-;1.00;0 %;-;-;12.00;4.00;-;3.00;1.00;-;27.00;37 %;5.00;40 %;22.00;36 %;14.00;36 %;1.00;0 %;1.00;0 %;2.00;100 %;1.00;5.00;1;1.00;1.00;-;57.00;32.00;56 %;-;-;-;-;0.07;-;-;-;0.62;0.46;0.16;-;-;16.00;-;-;1.00;-;-;-;-;10.00;2.00;8.00;5.00;-;-;2.00
Максим Петров;Нефтехимик Нижнекамск;195;75;АП Л;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;25.00;76 %;1.00;0 %;1.00;0 %;3.00;67 %;-;-;-;-;-;-;-;-;8.00;4.00;1.00;5.00;-;3.00;15.00;33 %;7.00;57 %;8.00;13 %;3.00;0 %;2.00;50 %;-;-;4.00;75 %;3.00;5.00;1;1.00;1.00;-;52.00;35.00;67 %;-;-;-;-;0.15;-;-;-;0.62;0.46;0.16;0.05;0.05;19.00;-;-;2.00;-;-;-;-;5.00;4.00;1.00;-;1.00;-;3.00
Альберт Шарипов;Кубань Краснодар;189;75;ЗП ПЦ;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;29.00;90 %;-;-;-;-;4.00;100 %;1.00;100 %;-;-;1.00;100 %;-;-;4.00;1.00;-;4.00;-;-;12.00;17 %;4.00;0 %;8.00;25 %;3.00;0 %;1.00;0 %;1.00;0 %;1.00;0 %;6.00;7.00;1;1.00;1.00;-;54.00;41.00;76 %;-;-;-;-;0.04;-;-;-;0.42;0.88;-0.46;-;-;26.00;-;-;4.00;1.00;-;1.00;-;2.00;-;2.00;-;-;-;-
Алан Чочиев;Алания Владикавказ;218;74;П ЛЦ;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;37.00;84 %;-;-;1.00;0 %;7.00;71 %;2.00;50 %;-;-;3.00;67 %;1.00;0 %;5.00;1.00;1.00;3.00;-;1.00;17.00;41 %;10.00;40 %;7.00;43 %;6.00;33 %;5.00;60 %;1.00;0 %;3.00;67 %;7.00;5.00;1;1.00;1.00;-;68.00;51.00;75 %;-;-;-;-;-;-;-;-;0.53;1.34;-0.81;-;-;31.00;-;-;5.00;1.00;-;2.00;-;7.00;4.00;3.00;2.00;3.00;-;2.00
Батраз Гурциев;Алания Владикавказ;202;74;АП Л;1.00;-;2.00;1.00;50 %;-;-;-;1.00;1.00;1.00;-;-;3.00;1.00;0.36;17.00;41 %;-;-;-;-;4.00;50 %;1.00;100 %;-;-;3.00;67 %;3.00;33 %;8.00;2.00;-;-;-;-;14.00;29 %;5.00;20 %;9.00;33 %;6.00;33 %;1.00;0 %;1.00;0 %;1.00;0 %;1.00;1.00;1;1.00;1.00;-;36.00;14.00;39 %;33 %;2.00;-;-;-;0.12;0.36;2.78;0.53;1.34;-0.81;-;-;7.00;-;-;2.00;1.00;-;2.00;1.00;4.00;1.00;3.00;2.00;-;-;-
Валерий Царукян;Алания Владикавказ;220;74;АП П;-;-;-;-;-;-;-;3.00;-;-;-;-;-;1.00;-;0.14;21.00;62 %;2.00;0 %;1.00;0 %;7.00;57 %;1.00;100 %;-;-;1.00;0 %;4.00;50 %;5.00;1.00;-;1.00;-;2.00;13.00;54 %;3.00;0 %;10.00;70 %;3.00;0 %;4.00;100 %;3.00;100 %;1.00;0 %;3.00;3.00;1;1.00;1.00;-;43.00;28.00;65 %;0 %;1.00;-;-;0.01;0.14;-;0.00;0.53;1.34;-0.81;-;-;13.00;-;-;4.00;1.00;-;-;2.00;7.00;-;7.00;-;4.00;3.00;-
Иван Маркелов;Тюмень;217;73;ЗЛ;-;-;-;-;-;-;1.00;-;-;-;-;-;-;1.00;-;0.03;43.00;74 %;1.00;0 %;1.00;0 %;7.00;29 %;6.00;33 %;4.00;25 %;6.00;17 %;2.00;0 %;7.00;3.00;-;2.00;-;-;15.00;60 %;10.00;70 %;5.00;40 %;3.00;100 %;3.00;33 %;1.00;0 %;3.00;100 %;7.00;7.00;1;1.00;1.00;-;75.00;57.00;76 %;0 %;-;1.00;-;0.06;0.03;-;0.00;1.43;0.47;0.96;-;-;32.00;-;-;2.00;2.00;1.00;1.00;-;9.00;7.00;2.00;3.00;1.00;-;3.00
Никита Розманов;Ленинградец;200;73;АП Л;-;-;1.00;-;0 %;-;1.00;3.00;-;-;-;-;-;3.00;1.00;0.17;16.00;81 %;-;-;1.00;0 %;2.00;50 %;-;-;-;-;-;-;1.00;0 %;6.00;1.00;1.00;1.00;1.00;2.00;21.00;33 %;5.00;20 %;16.00;38 %;7.00;29 %;5.00;40 %;4.00;25 %;2.00;50 %;1.00;5.00;1;1.00;1.00;-;49.00;29.00;59 %;33 %;1.00;1.00;-;-;0.06;-;0.00;0.39;0.56;-0.17;-;-;13.00;-;-;1.00;-;-;-;-;7.00;1.00;6.00;2.00;2.00;1.00;1.00
Эрвинг Джо Ботака-Иобома;Арсенал Тула;238;72;З ПЦ;-;-;-;-;-;-;1.00;2.00;-;-;-;-;-;-;-;-;44.00;93 %;-;-;-;-;6.00;100 %;-;-;-;-;3.00;100 %;-;-;1.00;1.00;-;9.00;-;-;12.00;83 %;10.00;90 %;2.00;50 %;4.00;50 %;1.00;100 %;-;-;-;-;5.00;8.00;1;1.00;1.00;-;70.00;65.00;93 %;-;-;-;-;-;-;-;-;2.83;0.11;2.72;-;-;41.00;-;-;6.00;-;-;3.00;-;10.00;9.00;1.00;2.00;1.00;-;-
Абу-Сад Элударушев;ФК Акрон Тольятти;202;69;Ф Ц;-;-;-;-;-;-;1.00;-;-;-;-;-;-;1.00;1.00;0.13;12.00;50 %;-;-;2.00;50 %;2.00;0 %;-;-;-;-;-;-;-;-;7.00;2.00;1.00;1.00;-;1.00;21.00;24 %;3.00;33 %;18.00;22 %;11.00;9 %;-;-;-;-;1.00;100 %;-;2.00;1;1.00;1.00;-;39.00;16.00;41 %;100 %;-;-;-;-;0.13;-;0.00;0.61;1.45;-0.84;-;-;6.00;-;1.00;-;-;-;-;-;5.00;1.00;4.00;1.00;-;-;1.00
Артём Погосов;ФК Акрон Тольятти;220;69;П ЛЦ;-;-;1.00;-;0 %;-;2.00;-;-;-;-;-;-;1.00;-;0.33;18.00;61 %;-;-;-;-;5.00;40 %;-;-;-;-;-;-;3.00;67 %;8.00;3.00;1.00;1.00;-;-;12.00;67 %;5.00;80 %;7.00;57 %;6.00;50 %;-;-;-;-;1.00;100 %;2.00;4.00;1;1.00;1.00;-;39.00;26.00;67 %;0 %;1.00;-;-;-;0.33;-;0.00;0.61;1.45;-0.84;0.06;0.06;11.00;-;-;2.00;-;-;-;2.00;8.00;4.00;4.00;3.00;-;-;1.00
Максим Левин;Ленинградец;216;67;АП Ц;-;-;-;-;-;-;1.00;2.00;-;-;-;-;-;-;-;-;41.00;88 %;-;-;2.00;50 %;7.00;57 %;1.00;100 %;-;-;4.00;50 %;5.00;80 %;4.00;-;-;2.00;1.00;-;8.00;63 %;1.00;0 %;7.00;71 %;5.00;60 %;2.00;100 %;1.00;100 %;-;-;3.00;4.00;1;1.00;1.00;-;56.00;48.00;86 %;-;-;-;-;0.10;-;-;-;0.30;0.56;-0.26;-;-;36.00;-;1.00;4.00;1.00;-;2.00;4.00;5.00;-;5.00;3.00;2.00;1.00;-
Илья Стефанович;Торпедо Москва;180;67;Ф ЛЦ;-;-;1.00;-;0 %;-;1.00;-;-;-;-;-;-;1.00;1.00;0.09;8.00;75 %;-;-;-;-;2.00;100 %;1.00;100 %;-;-;1.00;100 %;-;-;4.00;-;-;1.00;1.00;-;9.00;33 %;1.00;100 %;8.00;25 %;3.00;0 %;1.00;0 %;1.00;0 %;-;-;3.00;2.00;1;1.00;1.00;-;23.00;15.00;65 %;100 %;-;-;-;-;0.09;-;0.00;0.43;1.43;-1.00;-;-;6.00;-;-;2.00;1.00;-;1.00;-;3.00;1.00;2.00;-;-;-;-
Андрей Анисимов;ФК Волгарь;217;66;ЗП Ц;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;0.05;44.00;82 %;-;-;1.00;0 %;8.00;63 %;-;-;-;-;4.00;75 %;2.00;0 %;5.00;1.00;-;5.00;1.00;2.00;8.00;63 %;4.00;50 %;4.00;75 %;3.00;33 %;-;-;-;-;-;-;8.00;7.00;1;1.00;1.00;-;70.00;58.00;83 %;0 %;-;1.00;-;-;0.05;-;0.00;0.58;0.42;0.16;0.22;0.07;36.00;-;-;5.00;-;-;3.00;-;5.00;2.00;3.00;1.00;-;-;-
Боян Димоски;ФК Акрон Тольятти;223;66;ЗЛ;-;-;-;-;-;-;1.00;2.00;-;-;-;-;-;-;-;-;46.00;65 %;-;-;3.00;0 %;15.00;60 %;7.00;86 %;3.00;100 %;10.00;60 %;5.00;40 %;8.00;5.00;1.00;6.00;-;-;9.00;78 %;7.00;71 %;2.00;100 %;4.00;75 %;-;-;-;-;4.00;75 %;7.00;7.00;1;-;-;1.00;70.00;51.00;73 %;-;-;-;-;-;-;-;-;1.11;0.07;1.4;-;-;30.00;-;-;9.00;6.00;3.00;6.00;2.00;7.00;5.00;2.00;3.00;-;-;3.00
Дмитрий Сасин;Сокол Саратов;169;66;П П;-;-;1.00;-;0 %;-;1.00;1.00;-;-;-;-;-;1.00;-;0.08;12.00;67 %;-;-;1.00;0 %;4.00;75 %;-;-;-;-;1.00;100 %;1.00;0 %;5.00;-;-;1.00;-;-;5.00;0 %;1.00;0 %;4.00;0 %;1.00;0 %;1.00;0 %;-;-;1.00;0 %;5.00;-;1;1.00;1.00;-;23.00;13.00;57 %;0 %;1.00;-;-;-;0.08;-;0.00;0.11;2.78;-2.67;-;-;8.00;-;-;3.00;-;-;1.00;-;-;-;-;-;-;-;-
Тимур Жамалетдинов;ФК Волгарь;192;66;Ф ПЦ;-;-;-;-;-;-;-;1.00;-;-;-;-;-;3.00;-;0.24;25.00;88 %;-;-;-;-;1.00;100 %;-;-;-;-;-;-;1.00;100 %;7.00;2.00;1.00;-;-;2.00;19.00;42 %;-;-;19.00;42 %;7.00;43 %;2.00;0 %;2.00;0 %;-;-;1.00;4.00;1;1.00;1.00;-;55.00;37.00;67 %;0 %;2.00;1.00;-;0.11;0.08;-;0.00;0.58;0.42;0.16;-;-;22.00;-;-;1.00;-;-;-;1.00;8.00;-;8.00;3.00;-;-;-
Владислав Самко;Родина Москва;184;65;П П;-;-;-;-;-;-;2.00;2.00;-;-;-;-;-;-;-;-;31.00;74 %;-;-;3.00;0 %;7.00;57 %;1.00;0 %;-;-;2.00;100 %;3.00;0 %;11.00;-;3.00;4.00;1.00;-;18.00;56 %;9.00;67 %;9.00;44 %;3.00;67 %;3.00;33 %;1.00;0 %;3.00;33 %;2.00;5.00;1;1.00;1.00;-;59.00;40.00;68 %;-;-;-;-;-;-;-;-;0.78;0.41;0.37;-;-;23.00;-;-;4.00;-;-;2.00;-;10.00;6.00;4.00;2.00;1.00;-;1.00
Никита Балахонцев;Тюмень;192;64;Ф ПЦ;-;-;1.00;-;0 %;1.00;1.00;3.00;-;-;-;-;-;1.00;-;0.31;13.00;69 %;1.00;100 %;-;-;4.00;50 %;1.00;100 %;-;-;4.00;50 %;-;-;7.00;1.00;1.00;1.00;-;-;13.00;38 %;5.00;20 %;8.00;50 %;2.00;0 %;2.00;100 %;1.00;100 %;2.00;0 %;1.00;5.00;1;1.00;1.00;-;34.00;20.00;59 %;0 %;-;1.00;-;0.17;0.31;-;0.00;1.43;0.36;1.7;-;-;9.00;1.00;-;2.00;1.00;-;2.00;-;5.00;1.00;4.00;-;2.00;1.00;-
Евгений Болотов;Тюмень;187;64;ЗП ПЦ;-;-;-;-;-;-;2.00;-;-;-;-;-;-;1.00;-;0.06;20.00;85 %;-;-;-;-;4.00;75 %;-;-;-;-;1.00;100 %;-;-;1.00;1.00;-;2.00;-;1.00;12.00;33 %;7.00;14 %;5.00;60 %;1.00;100 %;1.00;100 %;-;-;5.00;0 %;3.00;6.00;1;1.00;1.00;-;43.00;31.00;72 %;0 %;1.00;-;-;-;0.06;-;0.00;1.43;0.36;1.7;-;-;17.00;-;-;3.00;-;-;1.00;-;4.00;1.00;3.00;1.00;1.00;-;-
Андрей Окладников;Енисей Красноярск;200;64;Ф ПЦ;-;-;2.00;-;0 %;-;-;3.00;-;-;-;-;-;2.00;1.00;0.61;15.00;40 %;-;-;1.00;0 %;-;-;-;-;-;-;1.00;100 %;3.00;0 %;7.00;1.00;2.00;3.00;2.00;1.00;18.00;61 %;5.00;40 %;13.00;69 %;10.00;60 %;3.00;100 %;1.00;100 %;1.00;100 %;-;3.00;1;1.00;1.00;-;41.00;22.00;54 %;50 %;1.00;-;-;0.14;0.30;-;0.00;1.41;0.42;0.99;-;-;6.00;-;-;-;-;-;1.00;-;11.00;2.00;9.00;6.00;3.00;1.00;1.00
Илья Мосейчук;Кубань Краснодар;196;63;АП Л;-;-;-;-;-;-;3.00;2.00;-;-;-;-;-;1.00;-;0.03;15.00;67 %;-;-;3.00;33 %;4.00;75 %;-;-;-;-;2.00;100 %;3.00;33 %;6.00;-;-;3.00;-;3.00;20.00;40 %;7.00;57 %;13.00;31 %;5.00;40 %;3.00;67 %;1.00;100 %;4.00;75 %;5.00;5.00;1;1.00;1.00;-;49.00;31.00;63 %;0 %;-;1.00;-;-;0.03;-;0.00;0.41;0.62;-0.21;-;-;10.00;-;1.00;3.00;-;-;2.00;1.00;8.00;4.00;4.00;2.00;2.00;1.00;3.00
Магомед Абакаров;Черноморец;250;62;П ПЦ;-;-;1.00;-;0 %;1.00;-;2.00;-;-;-;-;-;2.00;1.00;0.33;38.00;84 %;-;-;1.00;0 %;4.00;0 %;-;-;-;-;3.00;33 %;2.00;0 %;5.00;-;1.00;2.00;-;1.00;19.00;47 %;7.00;57 %;12.00;42 %;6.00;67 %;3.00;33 %;1.00;0 %;4.00;75 %;3.00;5.00;1;1.00;1.00;-;69.00;51.00;74 %;50 %;-;-;1.00;-;0.17;-;0.00;0.54;0.29;0.25;-;-;32.00;-;-;-;-;-;1.00;-;9.00;4.00;5.00;4.00;1.00;-;3.00
Игорь Андреев;Шинник;172;62;Ф Ц;-;-;-;-;-;-;1.00;2.00;-;-;-;-;-;1.00;-;0.13;13.00;77 %;-;-;-;-;2.00;100 %;-;-;-;-;2.00;50 %;1.00;100 %;12.00;4.00;3.00;-;-;-;25.00;24 %;4.00;0 %;21.00;29 %;11.00;36 %;2.00;0 %;-;-;-;-;3.00;1.00;1;1.00;1.00;-;46.00;20.00;43 %;0 %;-;1.00;-;-;0.13;-;0.00;0.31;1.41;-1.10;-;-;10.00;-;-;2.00;-;-;1.00;1.00;6.00;-;6.00;4.00;-;-;-
Роман Емельянов;Шинник;191;62;З ПЦ;-;-;-;-;-;-;2.00;-;-;1.00;1.00;-;-;-;-;-;25.00;84 %;-;-;-;-;4.00;75 %;3.00;100 %;-;-;2.00;50 %;-;-;1.00;1.00;1.00;6.00;-;-;5.00;60 %;4.00;50 %;1.00;100 %;3.00;67 %;-;-;-;-;1.00;0 %;8.00;5.00;1;1.00;1.00;-;44.00;37.00;84 %;-;-;-;-;-;-;-;-;0.31;1.41;-1.10;0.14;0.14;21.00;-;-;3.00;3.00;-;1.00;-;3.00;2.00;1.00;2.00;-;-;-
Владислав Галкин;ФК Акрон Тольятти;197;62;АП П;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;-;18.00;78 %;-;-;-;-;3.00;67 %;-;-;-;-;1.00;100 %;3.00;100 %;6.00;2.00;1.00;1.00;-;1.00;6.00;17 %;2.00;50 %;4.00;0 %;1.00;0 %;1.00;0 %;1.00;0 %;2.00;50 %;-;5.00;1;1.00;1.00;-;31.00;21.00;68 %;-;-;-;-;0.33;-;-;-;0.48;1.45;-0.97;-;-;14.00;-;-;2.00;-;-;1.00;3.00;1.00;1.00;-;-;-;-;1.00
Альбек Гонгапшев;СКА-Хабаровск;156;62;Ф Ц;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15.00;73 %;-;-;1.00;0 %;1.00;0 %;-;-;-;-;1.00;0 %;1.00;0 %;7.00;-;3.00;1.00;1.00;1.00;15.00;27 %;4.00;50 %;11.00;18 %;6.00;33 %;2.00;0 %;1.00;0 %;1.00;100 %;-;5.00;1;1.00;1.00;-;39.00;21.00;54 %;-;-;-;-;-;-;-;-;0.43;0.54;-0.11;-;-;11.00;-;-;-;-;-;-;-;4.00;2.00;2.00;2.00;-;-;1.00
Артём Кулишев;Химки;192;62;АП ЛЦ;-;-;-;-;-;-;2.00;1.00;-;-;1.00;-;-;-;-;-;12.00;58 %;-;-;1.00;0 %;2.00;50 %;2.00;50 %;-;-;2.00;50 %;4.00;75 %;4.00;-;1.00;-;-;1.00;15.00;47 %;6.00;33 %;9.00;56 %;4.00;50 %;-;-;-;-;2.00;50 %;2.00;1.00;1;1.00;1.00;-;32.00;18.00;56 %;-;-;-;-;0.42;-;-;-;1.21;0.35;0.86;0.13;0.13;7.00;-;-;1.00;1.00;-;1.00;3.00;7.00;2.00;5.00;2.00;-;-;1.00
Джонатан Теофилис Окоронкво;Арсенал Тула;258;62;Ф Ц;3.00;-;3.00;3.00;100 %;1.00;-;1.00;-;-;-;-;1.00;3.00;3.00;2.43;16.00;88 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8.00;1.00;1.00;1.00;1.00;-;13.00;38 %;2.00;50 %;11.00;36 %;7.00;29 %;2.00;50 %;1.00;100 %;1.00;100 %;-;7.00;1;1.00;1.00;-;40.00;29.00;73 %;100 %;-;-;-;-;0.81;0.81;1.23;2.78;0.03;2.75;-;-;14.00;-;-;-;-;-;-;-;5.00;1.00;4.00;2.00;1.00;1.00;1.00
