Игрок;Команда;Index;Минут на поле;Позиция;Голы;Передачи голевые;Голевые моменты;Голевые моменты удачные;Голевые моменты удачные. %;Голевые моменты создал;Фолы;Фолы на игроке;Голевые ошибки;Грубые ошибки;Желтые карточки;Красные карточки;Офсайды;Удары;Удары в створ;xG (ожидаемые голы);Передачи;Передачи точные. %;Передачи ключевые;Передачи ключевые точные. %;Навесы;Навесы точные. %;Передачи прогрессивные;Передачи прогрессивные точные. %;Передачи длинные;Передачи длинные точные. %;Передачи сверхдлинные;Передачи сверхдлинные точные. %;Передачи вперед в финальную треть;Передачи вперед в финальную треть точные. %;Передачи в штрафную;Передачи в штрафную точные. %;Потери;Потери мяча на своей половине;Обработки мяча неудачные;Овладевания мячом;Овладевания мячом на половине поля соперника;Ведения мяча;Единоборства;Единоборства удачные. %;Единоборства в обороне;Единоборства в обороне удачные. %;Единоборства в атаке;Единоборства в атаке удачные. %;Единоборства вверху;Единоборства вверху удачные. %;Обводки;Обводки удачные. %;Обводки в финальной трети поля;Обводки в финальной трети поля удачные. %;Отборы;Отборы удачные. %;Перехваты;Подборы;Матчей сыграно;Появление в стартовом составе;Был заменен;Вышел на замену;ТТД;ТТД удачные;ТТД удачные. %;Удары точные. %;Удары мимо;Удары перехваченные;Удары в штангу / перекладину;xA (ожидаемые передачи);xGPS (xG на удар);xGPG (xG на гол);xGC (конверсия xG);xGT (xG при игроке на поле);xGOPP (xG соперника при игроке на поле);NxG (чистый xG. разница xGT - xGOPP);xGD (оборонительный xG);xGDPS (оборонительный xG на удар);Передачи точные;Передачи ключевые точные;Навесы точные;Передачи прогрессивные точные;Передачи длинные точные;Передачи сверхдлинные точные;Передачи вперед в финальную треть точные;Передачи в штрафную точные;Единоборства удачные;Единоборства в обороне удачные;Единоборства в атаке удачные;Единоборства вверху удачные;Обводки удачные;Обводки в финальной трети поля удачные;Отборы удачные
Тимофей Шипунов;СКА-Хабаровск;191;28;АП Л;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;0.01;14.00;93 %;-;-;-;-;2.00;100 %;-;-;-;-;1.00;100 %;-;-;2.00;1.00;1.00;5.00;-;3.00;7.00;43 %;3.00;67 %;4.00;25 %;-;-;2.00;50 %;-;-;3.00;67 %;3.00;4.00;1;-;-;1.00;33.00;26.00;79 %;0 %;-;1.00;-;0.10;0.01;-;0.00;0.51;0.29;0.22;-;-;13.00;-;-;2.00;-;-;1.00;-;3.00;2.00;1.00;-;1.00;-;2.00
Эрбол Атабаев;ФК Волгарь;209;27;П ПЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;15.00;93 %;-;-;-;-;1.00;100 %;1.00;100 %;-;-;1.00;100 %;-;-;-;-;1.00;-;-;-;6.00;67 %;4.00;75 %;2.00;50 %;1.00;100 %;1.00;0 %;1.00;0 %;1.00;100 %;-;3.00;1;-;-;1.00;25.00;21.00;84 %;-;-;-;-;-;-;-;-;0.10;0.27;-0.17;-;-;14.00;-;-;1.00;1.00;-;1.00;-;4.00;3.00;1.00;1.00;-;-;1.00
Данила Ежков;Сокол Саратов;188;26;Ф ПЦ;-;-;-;-;-;-;1.00;-;-;-;-;-;-;2.00;-;0.30;4.00;25 %;3.00;0 %;-;-;3.00;33 %;-;-;-;-;3.00;33 %;1.00;0 %;3.00;1.00;1.00;2.00;-;3.00;8.00;50 %;5.00;60 %;3.00;33 %;2.00;50 %;1.00;0 %;-;-;1.00;100 %;1.00;2.00;1;-;-;1.00;22.00;12.00;55 %;0 %;1.00;-;1.00;-;0.15;-;0.00;0.60;0.19;0.41;-;-;1.00;-;-;1.00;-;-;1.00;-;4.00;3.00;1.00;1.00;-;-;1.00
Александр Канаплин;Енисей Красноярск;164;26;Ф ЛЦ;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;8.00;38 %;-;-;-;-;2.00;50 %;-;-;-;-;-;-;-;-;4.00;-;-;-;-;-;9.00;11 %;2.00;0 %;7.00;14 %;5.00;0 %;1.00;0 %;-;-;-;-;-;1.00;1;-;-;1.00;18.00;5.00;28 %;-;-;-;-;-;-;-;-;0.30;0.18;0.12;0.04;0.04;3.00;-;-;1.00;-;-;-;-;1.00;-;1.00;-;-;-;-
Максим Караев;Сокол Саратов;185;26;ЗП Л;-;-;-;-;-;-;2.00;-;-;-;1.00;-;-;-;-;-;6.00;50 %;-;-;-;-;2.00;100 %;-;-;-;-;1.00;100 %;2.00;0 %;1.00;-;-;-;-;-;4.00;75 %;3.00;67 %;1.00;100 %;1.00;100 %;-;-;-;-;1.00;0 %;2.00;2.00;1;-;-;1.00;14.00;10.00;71 %;-;-;-;-;-;-;-;-;0.60;0.19;0.41;-;-;3.00;-;-;2.00;-;-;1.00;-;3.00;2.00;1.00;1.00;-;-;-
Александр Масловский;Енисей Красноярск;201;26;ЗЛ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;14.00;79 %;-;-;-;-;3.00;33 %;-;-;-;-;2.00;50 %;1.00;0 %;2.00;-;1.00;2.00;1.00;-;7.00;43 %;3.00;67 %;4.00;25 %;1.00;100 %;1.00;100 %;-;-;2.00;50 %;3.00;2.00;1;-;-;1.00;27.00;19.00;70 %;-;-;-;-;-;-;-;-;0.30;0.18;0.12;-;-;11.00;-;-;1.00;-;-;1.00;-;3.00;2.00;1.00;1.00;1.00;-;1.00
Григорий Борисенко;КамАЗ Набережные Челны;178;25;П П;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;4.00;50 %;-;-;-;-;-;-;-;-;-;-;-;-;2.00;0 %;3.00;-;1.00;-;-;-;3.00;33 %;-;-;3.00;33 %;1.00;100 %;1.00;0 %;1.00;0 %;-;-;-;-;1;-;-;1.00;8.00;3.00;38 %;-;-;-;-;-;-;-;-;0.28;0.24;0.04;-;-;2.00;-;-;-;-;-;-;-;1.00;-;1.00;1.00;-;-;-
Батраз Гурциев;Алания Владикавказ;180;25;АП П;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;0.05;6.00;83 %;-;-;1.00;100 %;1.00;0 %;-;-;-;-;-;-;2.00;50 %;1.00;1.00;1.00;-;-;-;3.00;0 %;1.00;0 %;2.00;0 %;2.00;0 %;-;-;-;-;-;-;-;1.00;1;-;-;1.00;12.00;6.00;50 %;0 %;-;1.00;-;-;0.05;-;0.00;0.19;0.60;-0.41;-;-;5.00;-;1.00;-;-;-;-;1.00;-;-;-;-;-;-;-
Руслан Куль;КамАЗ Набережные Челны;180;25;ЗП ПЦ;-;-;-;-;-;-;1.00;-;-;-;1.00;-;-;-;-;-;14.00;93 %;-;-;-;-;1.00;100 %;-;-;-;-;1.00;100 %;1.00;100 %;3.00;1.00;-;-;-;-;3.00;0 %;1.00;0 %;2.00;0 %;2.00;0 %;-;-;-;-;-;-;-;1.00;1;-;-;1.00;18.00;14.00;78 %;-;-;-;-;0.11;-;-;-;0.28;0.24;0.04;-;-;13.00;-;-;1.00;-;-;1.00;1.00;-;-;-;-;-;-;-
Александр Щербатюк;КамАЗ Набережные Челны;166;25;Ф ПЦ;-;-;1.00;-;0 %;-;1.00;-;-;-;-;-;-;2.00;-;0.20;4.00;100 %;-;-;-;-;-;-;-;-;-;-;1.00;100 %;-;-;2.00;-;-;-;-;-;8.00;38 %;4.00;25 %;4.00;50 %;6.00;33 %;1.00;100 %;1.00;100 %;1.00;0 %;-;-;1;-;-;1.00;14.00;7.00;50 %;0 %;1.00;1.00;-;0.08;0.10;-;0.00;0.28;0.24;0.04;-;-;4.00;-;-;-;-;-;1.00;-;3.00;1.00;2.00;2.00;1.00;1.00;-
Лев Скворцов;Химки;192;25;АП ПЦ;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;-;-;4.00;25 %;-;-;-;-;1.00;0 %;-;-;-;-;1.00;0 %;-;-;2.00;-;-;-;-;-;4.00;25 %;3.00;33 %;1.00;0 %;3.00;0 %;-;-;-;-;-;-;-;1.00;1;-;1.00;1.00;9.00;3.00;33 %;-;-;-;-;-;-;-;-;0.03;0.26;-0.23;-;-;1.00;-;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-
Руслан Апеков;ФК Акрон Тольятти;186;24;П Л;-;-;1.00;-;0 %;1.00;-;-;-;-;-;-;-;1.00;1.00;0.05;10.00;80 %;-;-;1.00;100 %;-;-;1.00;100 %;-;-;-;-;1.00;100 %;2.00;-;-;1.00;-;3.00;5.00;20 %;1.00;100 %;4.00;0 %;1.00;0 %;2.00;0 %;-;-;-;-;-;-;1;-;-;1.00;19.00;13.00;68 %;100 %;-;-;-;-;0.05;-;0.00;0.26;-;0.26;-;-;8.00;-;1.00;-;1.00;-;-;1.00;1.00;1.00;-;-;-;-;-
Артём Погосов;ФК Акрон Тольятти;222;24;ЗП ЛЦ;-;-;-;-;-;-;-;1.00;-;-;-;-;-;1.00;-;0.07;13.00;62 %;-;-;-;-;2.00;50 %;-;-;-;-;-;-;1.00;0 %;3.00;1.00;-;1.00;-;-;8.00;100 %;4.00;100 %;4.00;100 %;5.00;100 %;1.00;100 %;1.00;100 %;1.00;100 %;1.00;4.00;1;-;-;1.00;27.00;21.00;78 %;0 %;-;1.00;-;-;0.07;-;0.00;0.26;-;0.26;-;-;8.00;-;-;1.00;-;-;-;-;8.00;4.00;4.00;5.00;1.00;1.00;1.00
Вагиз Галиулин;Нефтехимик Нижнекамск;174;23;П Л;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;7.00;71 %;-;-;-;-;2.00;0 %;1.00;100 %;-;-;1.00;100 %;-;-;2.00;1.00;-;2.00;-;-;7.00;29 %;4.00;50 %;3.00;0 %;3.00;67 %;1.00;0 %;-;-;-;-;-;2.00;1;-;-;1.00;16.00;9.00;56 %;-;-;-;-;-;-;-;-;0.21;0.04;0.17;-;-;5.00;-;-;-;1.00;-;1.00;-;2.00;2.00;-;2.00;-;-;-
Виталий Горулев;Ленинградец;196;23;ЗП ЛЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;0.07;7.00;86 %;-;-;-;-;4.00;75 %;1.00;100 %;-;-;3.00;67 %;-;-;2.00;1.00;-;2.00;1.00;2.00;7.00;57 %;3.00;33 %;4.00;75 %;2.00;100 %;1.00;100 %;-;-;-;-;1.00;2.00;1;-;-;1.00;20.00;15.00;75 %;0 %;1.00;-;-;-;0.07;-;0.00;0.30;0.35;-0.05;-;-;6.00;-;-;3.00;1.00;-;2.00;-;4.00;1.00;3.00;2.00;1.00;-;-
Максим Лаук;Кубань Краснодар;160;23;Ф Ц;-;-;-;-;-;-;1.00;-;-;-;1.00;-;-;1.00;-;0.13;6.00;83 %;-;-;1.00;0 %;1.00;100 %;-;-;-;-;-;-;1.00;0 %;2.00;-;-;-;-;2.00;1.00;0 %;-;-;1.00;0 %;-;-;-;-;-;-;-;-;-;3.00;1;-;-;1.00;13.00;10.00;77 %;0 %;-;1.00;-;-;0.13;-;0.00;0.29;0.48;-0.19;-;-;5.00;-;-;1.00;-;-;-;-;-;-;-;-;-;-;-
Данил Липовой;Нефтехимик Нижнекамск;187;23;Ф ПЦ;-;-;1.00;-;0 %;-;1.00;1.00;-;-;-;-;1.00;1.00;1.00;0.17;8.00;88 %;-;-;-;-;1.00;100 %;-;-;-;-;-;-;2.00;100 %;3.00;-;-;-;-;-;6.00;50 %;-;-;6.00;50 %;4.00;50 %;-;-;-;-;-;-;-;1.00;1;-;-;1.00;16.00;12.00;75 %;100 %;-;-;-;-;0.17;-;0.00;0.21;0.04;0.17;-;-;7.00;-;-;1.00;-;-;-;2.00;3.00;-;3.00;2.00;-;-;-
Амир Мохаммад;Химки;242;23;АП ЛЦ;-;-;-;-;-;-;2.00;-;-;-;1.00;-;-;-;-;-;4.00;25 %;-;-;-;-;1.00;0 %;1.00;0 %;-;-;1.00;0 %;-;-;1.00;-;-;1.00;-;-;7.00;57 %;6.00;50 %;1.00;100 %;3.00;67 %;1.00;100 %;1.00;100 %;3.00;33 %;2.00;-;1;-;1.00;1.00;13.00;7.00;54 %;-;-;-;-;-;-;-;-;0.03;0.26;-0.23;-;-;1.00;-;-;-;-;-;-;-;4.00;3.00;1.00;2.00;1.00;1.00;1.00
Владислав Сиротов;Ленинградец;202;23;АП ЛЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9.00;78 %;-;-;-;-;-;-;-;-;-;-;-;-;1.00;0 %;4.00;-;-;-;-;3.00;8.00;13 %;2.00;0 %;6.00;17 %;4.00;0 %;1.00;100 %;-;-;-;-;1.00;-;1;-;-;1.00;21.00;12.00;57 %;-;-;-;-;0.07;-;-;-;0.30;0.35;-0.05;-;-;7.00;-;-;-;-;-;-;-;1.00;-;1.00;-;1.00;-;-
Георгий Гонгадзе;Торпедо Москва;166;22;Ф ПЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7.00;100 %;-;-;-;-;2.00;100 %;-;-;-;-;1.00;100 %;-;-;-;-;-;2.00;2.00;-;6.00;67 %;1.00;100 %;5.00;60 %;4.00;50 %;-;-;-;-;-;-;1.00;2.00;1;-;-;1.00;16.00;14.00;88 %;-;-;-;-;0.05;-;-;-;0.35;0.30;0.05;-;-;7.00;-;-;2.00;-;-;1.00;-;4.00;1.00;3.00;2.00;-;-;-
Роман Юзепчук;Торпедо Москва;197;22;ЗП П;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;16.00;88 %;-;-;2.00;50 %;4.00;50 %;1.00;100 %;-;-;2.00;50 %;3.00;33 %;2.00;-;-;-;-;1.00;3.00;67 %;2.00;50 %;1.00;100 %;2.00;50 %;-;-;-;-;1.00;100 %;3.00;-;1;-;-;1.00;23.00;20.00;87 %;-;-;-;-;-;-;-;-;0.35;0.30;0.05;-;-;14.00;-;1.00;2.00;1.00;-;1.00;1.00;2.00;1.00;1.00;1.00;-;-;1.00
Никита Касаткин;Тюмень;208;20;АП П;-;-;-;-;-;1.00;2.00;-;-;-;-;-;-;-;-;-;8.00;75 %;1.00;100 %;-;-;2.00;50 %;-;-;-;-;-;-;-;-;2.00;-;1.00;1.00;-;1.00;10.00;80 %;7.00;86 %;3.00;67 %;2.00;100 %;-;-;-;-;4.00;75 %;-;1.00;1;-;-;1.00;21.00;16.00;76 %;-;-;-;-;0.83;-;-;-;1.37;0.03;1.34;-;-;6.00;1.00;-;1.00;-;-;-;-;8.00;6.00;2.00;2.00;-;-;3.00
Данил Казанцев;Сокол Саратов;193;20;П ЛЦ;-;-;1.00;-;0 %;-;-;-;-;-;-;-;-;1.00;1.00;0.30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;-;-;-;-;2.00;0 %;1.00;0 %;1.00;0 %;-;-;-;-;-;-;-;-;-;2.00;1;-;-;1.00;5.00;3.00;60 %;100 %;-;-;-;-;0.30;-;0.00;0.60;0.14;0.46;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Игорь Турсунов;Сокол Саратов;174;20;Ф ЛЦ;-;-;-;-;-;-;2.00;1.00;-;-;-;-;2.00;-;-;-;4.00;75 %;1.00;0 %;-;-;-;-;-;-;-;-;-;-;-;-;6.00;1.00;-;-;-;1.00;8.00;38 %;1.00;0 %;7.00;43 %;2.00;50 %;2.00;50 %;1.00;100 %;1.00;0 %;1.00;-;1;-;-;1.00;14.00;8.00;57 %;-;-;-;-;-;-;-;-;0.60;0.14;0.46;-;-;3.00;-;-;-;-;-;-;-;3.00;-;3.00;1.00;1.00;1.00;-
Руслан Лисакович;Динамо Махачкала;205;19;П ЛЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6.00;83 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;-;4.00;25 %;1.00;0 %;3.00;33 %;1.00;0 %;1.00;100 %;-;-;1.00;0 %;-;4.00;1;-;-;1.00;15.00;11.00;73 %;-;-;-;-;-;-;-;-;0.13;0.30;-0.17;-;-;5.00;-;-;-;-;-;-;-;1.00;-;1.00;-;1.00;-;-
Андрей Окладников;Енисей Красноярск;173;19;Ф ПЦ;-;-;1.00;-;0 %;1.00;1.00;1.00;-;-;-;-;-;1.00;-;0.04;3.00;100 %;-;-;1.00;0 %;-;-;1.00;100 %;-;-;-;-;-;-;1.00;-;-;-;-;1.00;6.00;17 %;4.00;25 %;2.00;0 %;5.00;20 %;-;-;-;-;1.00;0 %;-;-;1;-;-;1.00;11.00;5.00;45 %;0 %;-;1.00;-;-;0.04;-;0.00;0.30;0.13;0.17;-;-;3.00;-;-;-;1.00;-;-;-;1.00;1.00;-;1.00;-;-;-
Сердер Сердеров;Динамо Махачкала;236;19;Ф ПЦ;1.00;-;1.00;1.00;100 %;-;-;-;-;-;-;-;-;1.00;1.00;0.13;3.00;33 %;-;-;-;-;2.00;50 %;-;-;-;-;-;-;1.00;0 %;3.00;1.00;-;-;-;-;5.00;40 %;-;-;5.00;40 %;3.00;67 %;-;-;-;-;-;-;-;-;1;-;-;1.00;9.00;4.00;44 %;100 %;-;-;-;-;0.13;0.13;7.69;0.13;0.30;-0.17;0.01;0.01;1.00;-;-;1.00;-;-;-;-;2.00;-;2.00;2.00;-;-;-
Ансор Хабибов;Арсенал Тула;186;18;АП Л;-;-;-;-;-;-;1.00;-;-;-;1.00;-;-;1.00;1.00;0.04;5.00;80 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4.00;-;-;-;-;-;6.00;0 %;-;-;6.00;0 %;3.00;0 %;2.00;0 %;-;-;-;-;-;-;1;-;-;1.00;12.00;5.00;42 %;100 %;-;-;-;-;0.04;-;0.00;0.04;0.21;-0.17;-;-;4.00;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Эльдар Низамутдинов;Шинник;177;18;Ф Ц;-;-;-;-;-;-;1.00;-;-;-;-;-;-;1.00;1.00;0.03;3.00;67 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2.00;-;-;-;-;-;3.00;0 %;1.00;0 %;2.00;0 %;1.00;0 %;-;-;-;-;-;-;-;-;1;-;-;1.00;7.00;3.00;43 %;100 %;-;-;-;-;0.03;-;0.00;0.03;1.10;-1.07;-;-;2.00;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Константин Шильцов;Родина Москва;189;17;Ф ПЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;6.00;67 %;1.00;0 %;-;-;2.00;50 %;-;-;-;-;2.00;50 %;-;-;2.00;-;1.00;3.00;2.00;-;7.00;71 %;2.00;50 %;5.00;80 %;1.00;0 %;4.00;75 %;4.00;75 %;1.00;100 %;2.00;3.00;1;-;-;1.00;19.00;14.00;74 %;-;-;-;-;-;-;-;-;0.22;0.28;-0.06;-;-;4.00;-;-;1.00;-;-;1.00;-;5.00;1.00;4.00;-;3.00;3.00;1.00
Артём Воропаев;Родина Москва;205;17;ЗЛ;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;4.00;50 %;-;-;-;-;-;-;-;-;-;-;1.00;100 %;-;-;2.00;2.00;-;2.00;-;-;2.00;100 %;2.00;100 %;-;-;-;-;-;-;-;-;2.00;100 %;2.00;-;1;-;-;1.00;8.00;6.00;75 %;-;-;-;-;-;-;-;-;0.22;0.28;-0.06;-;-;2.00;-;-;-;-;-;1.00;-;2.00;2.00;-;-;-;-;2.00
Данила Смирнов;ФК Волгарь;184;16;ЗП Ц;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7.00;71 %;-;-;-;-;3.00;67 %;-;-;-;-;1.00;100 %;-;-;-;-;-;1.00;-;1.00;1.00;0 %;1.00;0 %;-;-;-;-;-;-;-;-;1.00;0 %;1.00;2.00;1;-;-;1.00;12.00;9.00;75 %;-;-;-;-;-;-;-;-;0.10;0.01;0.09;0.01;0.01;5.00;-;-;2.00;-;-;1.00;-;-;-;-;-;-;-;-
Алан Багаев;Алания Владикавказ;209;14;АП Ц;-;-;-;-;-;-;1.00;-;-;-;1.00;-;-;-;-;-;5.00;40 %;-;-;-;-;1.00;0 %;-;-;-;-;-;-;1.00;0 %;1.00;-;-;-;-;-;7.00;71 %;2.00;100 %;5.00;60 %;3.00;67 %;1.00;0 %;1.00;0 %;-;-;1.00;-;1;-;-;1.00;14.00;9.00;64 %;-;-;-;-;-;-;-;-;0.14;-;0.14;-;-;2.00;-;-;-;-;-;-;-;5.00;2.00;3.00;2.00;-;-;-
Рустам Халназаров;Арсенал Тула;165;14;Ф Ц;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5.00;80 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3.00;1.00;-;-;-;-;4.00;25 %;1.00;0 %;3.00;33 %;-;-;1.00;0 %;1.00;0 %;1.00;0 %;-;1.00;1;-;1.00;1.00;10.00;6.00;60 %;-;-;-;-;-;-;-;-;0.04;0.21;-0.17;-;-;4.00;-;-;-;-;-;-;-;1.00;-;1.00;-;-;-;-
Антон Кобялко;Тюмень;227;14;Ф Ц;1.00;-;2.00;1.00;50 %;-;-;-;-;-;-;-;2.00;2.00;1.00;1.10;6.00;67 %;-;-;-;-;1.00;100 %;-;-;-;-;-;-;-;-;4.00;-;-;-;-;-;3.00;67 %;1.00;100 %;2.00;50 %;1.00;0 %;-;-;-;-;-;-;-;1.00;1;-;-;1.00;12.00;8.00;67 %;50 %;1.00;-;-;-;0.55;1.10;0.91;1.10;-;1.10;-;-;4.00;-;-;1.00;-;-;-;-;2.00;1.00;1.00;-;-;-;-
Савелий Ратников;КамАЗ Набережные Челны;190;14;З ЛЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;8.00;63 %;-;-;-;-;1.00;100 %;-;-;-;-;1.00;100 %;2.00;50 %;1.00;-;-;1.00;-;-;2.00;100 %;2.00;100 %;-;-;1.00;100 %;-;-;-;-;1.00;100 %;-;-;1;-;-;1.00;10.00;7.00;70 %;-;-;-;-;-;-;-;-;0.28;0.22;0.06;-;-;5.00;-;-;1.00;-;-;1.00;1.00;2.00;2.00;-;1.00;-;-;1.00
Константин Базелюк;Нефтехимик Нижнекамск;-;12;Ф ЛЦ;-;-;-;-;-;-;-;1.00;-;-;-;-;-;1.00;-;0.04;2.00;100 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;1.00;-;1.00;1.00;-;4.00;75 %;1.00;100 %;3.00;67 %;2.00;50 %;1.00;100 %;1.00;100 %;-;-;-;1.00;1;-;1.00;1.00;8.00;6.00;75 %;0 %;1.00;-;-;-;0.04;-;0.00;0.21;-;0.21;-;-;2.00;-;-;-;-;-;-;-;3.00;1.00;2.00;1.00;1.00;1.00;-
Яо Жан Шарль Оливье;СКА-Хабаровск;184;12;Ф Ц;-;-;2.00;-;0 %;1.00;-;-;-;-;-;-;-;2.00;2.00;0.23;2.00;100 %;-;-;-;-;1.00;100 %;-;-;-;-;-;-;-;-;2.00;-;1.00;-;-;2.00;5.00;60 %;1.00;100 %;4.00;50 %;2.00;100 %;1.00;100 %;-;-;-;-;1.00;-;1;-;-;1.00;13.00;10.00;77 %;100 %;-;-;-;-;0.12;-;0.00;0.33;0.23;0.10;-;-;2.00;-;-;1.00;-;-;-;-;3.00;1.00;2.00;2.00;1.00;-;-
Константин Кертанов;Кубань Краснодар;180;12;АП Ц;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;7.00;86 %;-;-;-;-;3.00;67 %;-;-;-;-;1.00;100 %;1.00;100 %;-;-;-;1.00;-;-;4.00;25 %;2.00;50 %;2.00;0 %;-;-;1.00;0 %;1.00;0 %;1.00;0 %;1.00;1.00;1;-;-;1.00;13.00;9.00;69 %;-;-;-;-;-;-;-;-;0.23;0.33;-0.10;-;-;6.00;-;-;2.00;-;-;1.00;1.00;1.00;1.00;-;-;-;-;-
Владислав Микушин;Ленинградец;-;12;З ПЦ;-;-;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;1.00;100 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2.00;-;-;1.00;0 %;1.00;0 %;-;-;1.00;0 %;-;-;-;-;-;-;2.00;-;1;-;-;1.00;4.00;3.00;75 %;-;-;-;-;-;-;-;-;0.30;0.35;-0.05;-;-;1.00;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Дмитрий Стародуб;СКА-Хабаровск;181;12;АП П;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;-;4.00;75 %;-;-;-;-;1.00;100 %;-;-;-;-;1.00;100 %;-;-;-;-;-;-;-;-;5.00;40 %;3.00;33 %;2.00;50 %;2.00;50 %;-;-;-;-;1.00;0 %;2.00;1.00;1;-;-;1.00;12.00;8.00;67 %;-;-;-;-;-;-;-;-;0.33;0.23;0.10;-;-;3.00;-;-;1.00;-;-;1.00;-;2.00;1.00;1.00;1.00;-;-;-
Валерий Кичин;Енисей Красноярск;176;11;З ЛЦ;-;-;-;-;-;-;-;-;1.00;1.00;-;-;-;1.00;-;0.01;10.00;80 %;-;-;-;-;6.00;67 %;-;-;-;-;4.00;50 %;-;-;1.00;1.00;-;1.00;1.00;1.00;3.00;67 %;2.00;50 %;1.00;100 %;2.00;50 %;-;-;-;-;-;-;1.00;1.00;1;-;-;1.00;17.00;13.00;76 %;0 %;1.00;-;-;-;0.01;-;0.00;0.26;0.13;0.13;-;-;8.00;-;-;4.00;-;-;2.00;-;2.00;1.00;1.00;1.00;-;-;-
Владислав Агалаков;Нефтехимик Нижнекамск;166;10;Ф ЛЦ;-;-;-;-;-;-;1.00;1.00;-;-;-;-;-;-;-;-;2.00;0 %;-;-;-;-;1.00;0 %;1.00;0 %;-;-;1.00;0 %;-;-;7.00;1.00;1.00;1.00;-;-;13.00;31 %;3.00;33 %;10.00;30 %;6.00;0 %;1.00;100 %;-;-;1.00;100 %;-;3.00;1;-;-;1.00;19.00;7.00;37 %;-;-;-;-;-;-;-;-;-;0.04;-0.04;-;-;-;-;-;-;-;-;-;-;4.00;1.00;3.00;-;1.00;-;1.00
Алексей Померко;Арсенал Тула;-;10;П ЛЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3.00;100 %;-;-;-;-;1.00;100 %;-;-;-;-;1.00;100 %;-;-;-;-;-;-;-;-;1.00;100 %;-;-;1.00;100 %;-;-;-;-;-;-;-;-;-;-;1;-;-;1.00;4.00;4.00;100 %;-;-;-;-;0.04;-;-;-;0.04;-;0.04;-;-;3.00;-;-;1.00;-;-;1.00;-;1.00;-;1.00;-;-;-;-
Олег Исаенко;Химки;-;9;АП ЛЦ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2.00;50 %;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;1;-;-;1.00;3.00;2.00;67 %;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;-;-;-;-;-;-
Антон Полюткин;КамАЗ Набережные Челны;-;9;З ПЦ;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;-;4.00;25 %;-;-;-;-;3.00;0 %;-;-;-;-;-;-;-;-;-;-;-;1.00;-;-;3.00;100 %;2.00;100 %;1.00;100 %;3.00;100 %;-;-;-;-;-;-;1.00;1.00;1;1.00;1.00;-;9.00;6.00;67 %;-;-;-;-;-;-;-;-;-;-;-;-;-;1.00;-;-;-;-;-;-;-;3.00;2.00;1.00;3.00;-;-;-
